 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100, x101, x102, x103, x104, x105, x106, x107, x108, x109, x110, x111, x112, x113, x114, x115, x116, x117, x118, x119, x120, x121, x122, x123, x124, x125, x126, x127, x128, x129, x130, x131, x132, x133, x134, x135, x136, x137, x138, x139, x140, x141, x142, x143, x144, x145, x146, x147, x148, x149, x150, x151, x152, x153, x154, x155, x156, x157, x158, x159, x160, x161, x162, x163, x164, x165, x166, x167, x168, x169, x170, x171, x172, x173, x174, x175, x176, x177, x178, x179, x180, x181, x182, x183, x184, x185, x186, x187, x188, x189, x190, x191, x192, x193, x194, x195, x196, x197, x198, x199, x200,y
1,36,45,-13,-3,25,-4,34,-27,-10,-22,27,5,-2,-30,4,21,-19,22,17,42,49,-47,-25,13,-26,-2,43,17,-49,22,-44,37,16,-41,-17,-44,5,33,47,11,-40,-11,32,8,9,-49,-21,6,23,12,-3,-13,16,23,17,6,37,9,-28,39,48,45,-9,13,-47,-9,-14,-26,-27,-18,35,-16,21,16,8,46,18,3,1,-44,-35,15,-6,-3,-47,-40,-48,6,-15,-25,-6,-18,36,2,12,40,43,48,-37,-35,-21,15,-1,16,-20,-43,11,14,10,28,-13,-9,-42,-3,38,-39,-27,41,18,8,32,28,41,17,-21,2,-28,-29,-1,-14,-47,-6,-50,-32,26,47,-25,-48,-23,2,-4,-20,43,5,27,31,-18,50,-13,16,-27,-32,-6,-37,1,-11,-19,24,-23,-4,-41,47,6,26,-36,-19,-12,-44,50,15,8,-4,45,-34,-50,-13,13,-18,-48,50,15,-24,34,-42,-45,-15,-37,-13,25,-44,-1,34,-48,-45,-25,-33,-48,13,-27,10.7
1,-48,45,-3,-2,5,-21,-2,43,43,-4,45,8,-40,-30,-42,35,43,-41,15,-21,34,21,-6,-17,-10,-1,8,7,-32,37,-4,-30,31,9,18,-48,38,32,45,-4,44,5,21,21,-8,29,-29,-16,4,36,-21,-13,-27,23,20,13,39,44,36,-44,30,48,-24,-23,6,10,-21,-7,-43,40,40,17,-6,10,-13,36,-46,9,36,8,-40,-36,11,50,38,47,-22,26,40,-37,-2,-15,-40,24,12,-18,50,7,26,-44,-4,-19,23,41,7,27,-8,-23,-49,-22,35,-39,-8,-39,28,46,-43,-45,-13,47,-31,35,-19,46,-26,10,-22,-27,-34,20,-21,13,-50,19,-31,-27,-5,11,0,-4,5,-50,-27,14,-39,-50,9,-32,-44,13,31,42,-37,28,3,-12,-13,-3,11,-30,-34,7,-1,33,42,18,-45,-14,45,5,-2,-34,5,21,30,-18,-12,-46,0,-6,17,47,-15,-3,25,4,35,28,-49,-39,14,-33,-16,-38,17,-25,-4,22,-23,194
1,-43,44,25,-27,-36,-4,-48,-3,34,-44,13,44,-10,10,45,3,-16,-2,-13,28,-1,-36,-8,-17,-1,-30,50,-10,17,-13,18,24,-20,-8,47,-39,4,15,8,-47,-13,-30,13,-7,30,7,46,30,22,49,-26,37,30,16,-31,45,2,35,-16,-32,-28,-49,8,-32,-40,-30,-21,-20,35,3,-50,39,24,13,-19,-31,37,44,16,8,42,40,-6,21,-29,-20,15,23,-36,16,8,-48,-17,-35,38,-7,-14,33,-10,37,-14,-10,25,26,-48,23,11,39,16,-24,-38,-27,32,7,45,19,37,-25,-42,17,7,16,20,41,-3,-27,50,-1,-45,-11,-14,-43,29,27,33,-2,-35,-6,-48,31,-14,-35,-46,35,-12,15,3,41,6,11,7,-37,43,43,-47,-10,-35,-48,39,38,-42,41,45,3,-16,-6,17,-1,4,20,47,6,1,-50,-10,39,-19,44,-5,3,-30,-49,16,-37,11,-15,-31,-8,-46,-43,-21,29,15,41,-19,49,-16,49,-37,30.2
1,38,18,-41,-41,35,26,0,-11,-44,-41,34,10,-21,35,42,-42,-39,44,-23,4,48,-15,33,26,16,23,23,-20,23,21,-7,-24,-46,3,-14,39,-22,36,44,-49,45,27,-23,40,-22,-32,49,-11,28,-25,43,-9,-24,26,-34,8,-36,6,38,38,-24,-19,-37,48,0,-1,2,28,-50,-4,-5,45,-28,22,1,-34,7,-1,6,-16,-10,-2,26,-17,40,8,41,-46,30,29,42,-44,-41,21,20,9,37,-29,-48,37,17,-2,-2,6,36,49,22,-42,-37,-23,-7,3,-8,35,36,-19,-42,27,-49,39,-29,9,11,-20,-20,-20,5,-34,1,-27,19,35,21,-34,-44,-27,-36,28,-19,-23,22,-10,-3,-37,-26,-18,-40,50,25,-38,4,46,21,-36,42,-50,-6,-38,33,11,-14,2,-39,23,18,-33,46,-1,46,44,-8,-17,-17,39,-4,-26,38,-28,-27,-22,-16,27,41,-45,7,-2,22,-50,11,-29,-23,13,23,-11,-15,-44,6,48,-29,61.6
1,-33,41,14,0,-27,-32,12,-3,-45,35,-14,-50,-32,-38,41,40,19,-12,-22,-15,15,-1,-21,-23,38,-16,-21,10,40,43,32,24,33,-39,40,22,-21,2,36,-49,-48,-29,-49,37,-50,8,27,-15,12,-46,-13,-23,-31,-18,-30,-44,16,-35,16,-29,-43,-37,45,6,-26,35,-22,-30,-48,30,-29,-46,17,39,41,-17,-4,-17,-15,-43,-47,22,-50,39,-47,-29,45,-15,-14,-23,6,-40,-44,-33,16,48,-49,10,-33,20,-11,-46,-10,23,9,47,-45,-46,-20,-10,28,50,-39,29,39,31,16,-1,32,18,-8,-12,28,-35,5,-40,-38,-28,20,46,42,26,50,-19,-2,-26,-23,3,-22,-27,44,22,-27,21,0,28,-32,32,43,50,0,-15,-13,44,0,8,-47,-22,30,24,-27,-13,-1,39,18,47,-38,12,-35,-44,1,-42,28,24,30,45,-33,14,26,-40,13,42,-39,17,36,11,-26,39,5,21,-22,28,-43,-7,-18,-8,-11,-6,20,-142.2
1,-29,0,-30,-21,44,11,25,38,28,-12,14,4,18,5,15,-50,-10,42,-26,46,-4,11,-27,40,-15,17,-29,27,22,-19,-4,43,-3,16,39,-9,43,13,-22,21,18,8,41,-49,-37,6,-49,-31,-37,42,31,-24,3,21,-35,38,-13,-47,-20,25,-16,26,-16,32,-43,-28,39,-50,1,-34,-13,-32,25,44,36,4,-35,37,-11,-21,29,-30,5,48,41,-14,1,44,-45,31,-16,-10,-28,18,38,46,40,26,12,-9,8,15,-25,49,9,-39,2,24,14,8,-48,-42,28,-27,-45,-16,-24,6,44,-19,-48,-23,-13,-26,12,41,-30,1,16,-2,8,41,-37,0,39,22,-23,-9,-5,41,49,-36,50,-8,-13,21,-8,-21,44,-49,11,46,45,48,37,6,39,23,-43,-30,-30,-19,-40,-17,31,50,-46,-43,-44,-34,15,21,-20,14,29,-17,-50,-30,13,44,38,-27,6,32,37,-42,-12,-9,31,-39,12,17,-8,-12,-50,40,-47,21,13,132.9
1,-41,37,-23,30,33,41,-26,-34,8,-40,29,-33,48,18,23,30,4,-3,34,46,-23,11,-27,45,19,-23,11,8,-19,-19,-29,-10,35,-2,37,17,-45,-40,33,-21,-29,11,-4,-32,-22,36,14,-1,-18,-37,-40,-24,24,-17,-30,-7,10,-3,17,41,28,4,48,-22,19,0,46,-10,10,-6,19,-3,22,31,-18,16,16,12,-36,49,26,-26,41,-35,-27,-40,8,0,-27,42,-44,17,-5,-47,46,30,-31,41,-31,30,-50,4,43,22,-15,-26,-12,-50,37,2,15,12,-7,5,27,-18,-19,-49,32,4,9,39,-29,20,8,33,0,28,-11,19,-27,-11,-27,-35,-39,-26,-44,-1,-26,43,17,6,-30,-41,27,13,-8,25,14,40,45,39,-6,32,9,-48,14,-42,-4,-48,-7,-15,-8,-18,-34,3,6,-28,-49,-3,-36,18,19,-50,-6,-5,14,2,36,44,-9,31,33,36,12,-9,4,-24,-35,16,-22,-26,-50,-14,-27,33,39,29,-45,1.3
1,6,42,36,41,-24,37,-50,-12,0,2,-27,-41,43,-47,42,-6,16,49,48,42,30,-21,36,-46,-21,-28,-23,-38,27,22,34,-17,-20,-15,-27,6,-29,-27,44,-13,-9,-33,-3,50,-30,-46,-6,2,-47,-43,-41,33,-13,46,3,-18,34,30,-40,10,-32,44,9,-2,-21,-2,-47,-34,-13,48,-30,28,31,-17,28,-50,-13,38,-31,-44,45,-22,6,48,40,-42,-20,23,5,-10,-17,23,-50,42,-30,46,-10,-27,28,27,37,48,-29,17,-20,49,-16,-16,36,3,-10,-4,-3,12,-6,-13,21,-10,-41,-25,30,-42,48,-4,17,34,-43,23,-44,36,-35,10,33,-14,-24,30,-50,-24,-37,2,-5,-31,49,43,32,-42,-21,-32,-2,-46,-7,44,-37,-44,-44,-4,40,-37,-32,12,49,-17,-29,-2,-14,-36,-23,-14,-10,-44,5,2,42,3,-6,23,-23,-11,41,-9,-7,50,-50,-28,22,-44,18,-23,-30,2,40,35,36,27,-18,38,7,-25,-27,-27.8
1,14,-19,-6,-35,-27,13,9,12,40,48,-31,47,-44,-32,48,-21,7,-47,13,34,40,-35,-11,25,17,-34,-44,4,23,-18,-7,-14,-21,38,-33,2,0,26,31,-10,-11,50,-48,-38,34,50,-9,-10,-47,20,41,43,35,-21,17,1,-39,-10,-46,35,22,-36,37,17,-49,-46,-31,1,-4,16,7,2,-19,10,14,-36,-25,21,-29,-22,-10,-39,38,-25,-44,-30,-8,-32,10,-37,19,48,-23,5,15,-22,-25,0,-5,22,32,19,40,-38,45,3,43,-31,-27,-37,-2,-21,41,-49,-30,14,-29,13,32,-2,26,0,-39,-48,21,-8,47,13,8,-43,-50,-11,26,40,-33,20,-8,-40,40,-19,-27,-47,10,31,-46,31,-6,42,-41,42,-45,1,-9,-33,-31,28,-25,-35,-10,34,-28,-10,39,15,-21,-44,-16,-13,-34,40,18,-45,9,45,36,-21,-9,46,-29,0,37,-24,-50,44,-41,-31,22,-15,-50,28,35,39,35,23,3,30,29,4,-33,110
1,11,-41,1,17,19,-5,-32,48,36,-36,35,-49,-50,28,-49,45,37,37,-18,38,37,26,22,26,10,-5,45,-10,40,-36,-27,1,-26,24,34,43,36,-49,6,21,-35,-9,23,-34,-32,-10,27,21,-23,-42,9,30,0,47,-29,-40,-43,-34,-34,48,47,-11,-36,-30,29,48,29,14,49,-49,-49,-36,-8,24,47,-24,30,23,13,-44,-3,38,3,47,35,24,23,8,6,5,5,3,44,-15,-11,-11,-18,-32,19,48,-31,20,28,-23,-41,24,-31,40,-38,-2,12,-25,-14,-36,38,37,5,11,-6,-40,-35,16,-21,26,-50,19,31,50,3,-1,47,-12,-31,24,15,-22,-37,0,34,-25,48,-4,0,-17,-24,-47,36,31,14,-20,8,-4,46,3,38,12,-29,18,11,-10,33,-27,28,-49,13,-42,47,26,8,30,17,6,-25,-34,5,2,-30,-9,49,0,-13,6,12,49,-41,-1,-24,47,33,4,-13,16,27,31,-17,-44,40,-21,32,135.2
1,-3,-41,-1,19,-50,-19,41,-32,-33,48,-33,-16,-50,23,46,49,-2,-39,-26,-39,10,-6,-2,-25,-29,45,-25,44,34,4,25,48,-21,40,-18,-20,-29,-28,-2,-46,-31,15,-12,-31,-46,-50,34,-32,-39,25,-21,21,-32,-7,13,-45,-12,38,49,38,-43,-10,35,-13,-21,-33,17,-34,-11,-36,-29,-25,-4,-25,-40,0,-25,11,-16,-48,-49,14,24,36,-44,-48,8,-40,6,-28,49,13,12,33,16,8,16,-18,24,22,-37,11,13,-25,37,23,-9,-39,50,25,-36,-50,-12,4,3,-39,-28,-40,38,-6,-18,36,23,45,-15,-11,-32,-50,-13,42,-12,-34,-31,-50,-9,-45,-10,32,33,-11,7,13,-44,11,33,9,22,-46,-15,10,-2,17,-39,-29,-23,-4,-24,-5,-37,13,-47,1,30,-28,-32,37,-23,8,19,26,13,-25,-11,-15,2,-29,10,-26,43,45,0,-10,-22,11,-23,5,24,3,17,3,33,20,20,-22,42,38,-36,35,-39,-126.8
1,33,10,25,24,15,26,-24,37,-14,-34,29,47,-18,35,-26,9,29,-4,-18,48,-38,1,-4,32,-29,24,-11,25,5,-27,37,-47,-1,-23,28,-36,19,20,17,-46,2,-39,-49,34,12,42,-8,-10,-13,-9,-46,-1,42,0,47,29,-26,-15,4,29,-26,-44,32,24,50,-25,4,18,11,-30,-11,-38,48,-44,12,9,48,-46,16,-15,-5,20,0,-48,-31,-3,32,-41,32,-49,4,23,24,-48,-4,23,44,16,-44,5,2,-5,-17,-1,1,46,24,-35,50,-11,0,-40,25,16,-38,11,-38,10,-14,11,11,41,-17,-50,9,-5,23,2,-40,-4,-44,-22,41,-10,27,-42,-49,-34,40,-50,-28,-11,27,47,21,5,-27,34,-35,10,-40,-8,-34,-41,-7,25,4,32,-24,-20,-23,50,-26,35,-45,17,9,-44,33,-2,23,-46,3,-1,18,-27,20,41,23,35,0,33,44,16,8,-48,-44,-39,0,-17,-43,28,-18,-19,-22,-47,48,37,-41,116.6
1,-3,-50,32,1,3,47,-32,-8,16,-41,-35,-33,-25,14,27,8,-28,29,14,50,-22,47,24,22,45,21,16,48,-15,-32,23,32,-32,4,49,-13,-34,-33,30,33,43,45,50,34,-26,26,-9,-4,-30,-45,-38,-36,18,36,37,-21,6,-32,43,41,-13,16,-12,5,36,-13,43,-48,4,-12,1,-38,49,-34,46,-28,8,-47,-15,28,25,-37,42,-8,49,-6,-13,-30,13,-20,28,16,12,-35,-30,-37,2,29,32,22,33,-18,0,31,-2,-38,-47,22,-35,-46,-1,40,-33,-43,48,32,-33,-49,-49,30,-19,-5,-5,9,11,-18,22,-38,27,-30,1,10,2,-50,-10,17,-38,-41,-12,-23,30,4,33,47,-23,-3,-6,-6,-2,-4,41,-5,7,-49,-47,-33,-17,-9,47,27,11,-3,-14,30,-37,-8,-38,-24,-32,0,-31,48,20,19,11,47,-35,-46,-9,13,-34,-19,24,24,49,27,7,-18,34,3,25,-39,16,27,41,30,-32,-48,22,201.9
1,-48,-32,7,-50,39,-25,-23,1,-44,48,8,19,-36,5,-42,4,4,35,27,2,-15,-20,-24,-4,12,-48,-14,-43,-30,-46,29,40,-28,-14,40,27,-23,33,-22,-16,30,36,19,10,-43,28,30,11,-22,7,-38,13,3,-12,25,-36,-10,27,-28,-24,31,17,-35,20,-48,21,-4,47,3,-10,-20,-17,43,49,9,50,-8,-11,10,21,46,22,50,-2,26,25,-22,-35,1,0,-43,49,-33,-27,18,36,10,-37,32,-37,-30,28,-38,-38,-7,-13,-39,35,26,-13,-29,-13,25,-29,35,0,12,-37,-19,29,-21,-12,27,-38,-23,-6,49,38,-26,-4,17,-6,41,-5,6,-17,32,-17,34,-26,20,-45,11,-40,43,-4,10,-30,-25,41,49,-30,45,26,-17,-28,-31,48,26,-7,-41,-42,3,50,3,-42,49,-50,-43,33,-26,-7,38,36,3,-4,48,29,16,39,19,14,-42,14,-45,-43,2,42,21,44,-16,31,-49,4,-4,-30,-22,-5,-30,-58.6
1,-14,44,-5,29,31,47,49,43,44,27,8,32,-38,38,6,-8,44,-20,44,35,-50,37,35,-3,38,-12,44,-43,17,-46,44,19,48,-12,-3,-6,-16,-39,-14,44,39,10,25,-50,-3,48,-8,-44,-23,-49,41,-23,4,-8,-9,-9,-4,-50,-36,-38,-46,-43,31,18,-38,45,28,-38,22,-37,-44,-24,-11,-3,-24,36,-40,-16,9,-13,-49,-1,-19,5,7,22,12,-47,22,-8,32,-8,-34,13,26,45,-27,3,-44,11,-18,29,38,21,43,30,-28,-48,31,31,-44,32,47,-47,-47,3,25,15,6,-38,24,-12,-30,40,17,46,34,6,-2,6,-34,30,-15,-47,0,44,34,-12,12,14,-31,18,-39,-35,-13,-36,-16,-39,30,41,40,-31,45,-41,-42,-23,-46,42,33,-32,-37,49,48,-2,19,-37,-43,2,-32,20,32,-13,-47,43,-32,-9,-43,2,-32,3,-42,-42,22,19,34,-4,46,5,-47,28,23,-34,-7,-13,-19,-39,-34,-12,-21,273.4
1,-16,24,27,-13,28,19,5,35,-8,24,-48,11,32,27,49,1,-23,-6,-4,32,-3,41,-30,14,-17,-27,11,-40,-10,49,-45,24,-11,32,28,-34,0,-18,17,9,-45,-15,-31,4,29,-32,21,-45,12,-34,3,26,23,-11,-45,22,13,16,32,19,-20,37,-42,19,18,36,35,35,-32,-33,-41,40,3,-22,-7,-19,-38,-37,-48,-9,47,-29,-34,19,10,-29,-9,39,3,39,7,33,26,16,2,-41,1,-48,10,19,-30,19,-25,-11,14,18,20,-8,-2,-12,33,-6,9,15,29,35,2,36,24,-46,25,-20,38,-34,46,-45,42,-3,-43,2,32,44,37,-44,-18,-34,-9,18,9,39,22,-43,49,-20,23,-7,-35,-26,-21,39,46,-47,35,-1,36,31,4,27,44,-23,45,-9,38,-2,-36,36,-20,-29,-30,39,-41,42,13,24,39,-15,-34,-47,-25,-39,8,-30,31,-42,19,16,39,39,-7,-2,-34,-47,40,20,1,20,5,32,41,33.4
1,25,-14,16,17,49,-11,5,50,-29,-26,-25,50,-2,-39,30,6,31,-4,-39,19,5,-25,1,8,31,-30,-41,0,-8,41,-10,-34,43,-45,-1,42,-40,20,41,49,10,32,48,-43,44,27,-20,-10,39,-43,-42,-7,-18,-24,-49,-37,-38,-40,13,4,17,20,-13,9,-9,36,0,2,6,-43,-34,-35,39,-37,40,-2,6,36,38,-5,9,13,38,41,39,39,20,17,15,50,-29,-19,19,8,41,26,-41,-44,-23,15,-37,-7,-3,19,-28,-48,-34,-5,38,21,40,-4,-17,-7,-48,38,-18,-11,4,47,-12,-9,45,23,15,1,-2,-9,7,-8,-45,-13,1,-32,22,-10,-30,4,35,24,-26,-10,36,-27,33,5,-40,31,44,-19,-6,48,-12,-12,-14,-47,39,0,-6,-39,8,-35,-2,-41,-50,-31,-35,-30,-10,50,11,14,-45,-4,38,38,-50,14,19,10,45,29,7,-17,-34,43,-48,21,-7,-38,32,-50,44,47,26,44,-35,41,31,68.2
1,-29,6,-9,36,11,3,-11,-35,-30,-48,0,30,14,-22,-13,13,-6,-21,-19,31,-12,-41,12,-45,-48,8,31,13,-10,-12,-41,11,10,-34,-38,38,19,-33,-48,39,37,2,-15,0,-4,22,29,40,17,-41,-14,22,-32,14,27,37,-28,-27,-35,-22,-23,-26,5,38,-10,-16,25,26,1,-7,-20,-13,11,15,3,-44,-48,-19,12,20,-44,48,-9,41,11,34,28,-1,23,43,-7,-50,34,15,38,40,49,-22,15,-35,-13,12,-31,48,-24,22,-47,46,20,15,15,26,-22,22,17,39,-29,-40,-46,44,19,-3,44,2,-39,-3,-42,26,25,23,42,-39,-50,-40,25,44,-2,28,39,-33,-42,3,10,-14,41,-24,42,-39,-48,12,21,21,25,15,40,3,-39,48,-22,3,-14,36,-20,-13,46,-45,-20,-6,-1,-32,-23,8,-13,37,10,44,29,-33,21,-3,29,-9,-32,4,22,24,-44,34,-13,-50,-48,23,37,-18,26,-2,-47,-45,8,-172
1,3,40,36,27,43,-12,-14,2,-33,4,-28,14,49,-20,-2,-32,-49,38,41,1,-26,42,3,14,-6,2,-11,42,-29,-5,-34,-10,-50,-49,-34,10,-11,-31,-39,-28,-11,-16,3,-13,-20,17,6,-19,-29,-38,33,-5,20,-49,-42,-37,-31,-2,22,-43,9,38,-3,-25,5,14,35,10,-1,47,33,38,47,-49,-26,-24,-16,-4,-27,5,-25,22,-50,45,24,25,-42,9,-28,-4,-18,-3,-17,30,23,38,-41,-27,-3,8,-31,46,-5,32,13,-15,24,48,-2,48,-32,23,19,35,17,-42,10,-9,-16,-2,3,16,46,36,-39,-16,-11,-30,7,3,28,-7,-36,39,41,-6,41,15,-9,-12,-22,-25,27,47,-40,-41,22,20,-33,22,-33,20,-13,29,-28,-1,29,11,-15,-14,30,30,-5,11,18,-15,-46,-26,50,-39,-22,-23,-14,-46,41,-4,-36,-22,32,48,50,16,17,-14,-6,39,1,-27,-34,37,-25,12,16,20,-28,50,-46,-24,-26,-195.1
1,21,-13,2,14,24,-27,-30,36,-47,-2,18,-50,-3,50,17,0,-41,-28,-50,-18,-12,3,-27,50,-32,9,39,35,-20,-36,-42,-50,-32,-24,-20,8,-1,1,-7,-32,49,27,-32,-4,-8,2,12,2,24,-22,0,28,32,24,-7,16,-18,-19,0,12,-38,-26,-22,-20,-33,9,38,-18,-41,47,1,24,-10,19,-31,32,37,-3,-17,10,26,34,-47,-27,-27,-3,39,5,-6,-45,34,6,46,-39,36,-38,-14,-11,-5,-5,-14,12,-31,-8,47,-46,-27,34,2,-27,-41,44,-44,-37,-34,-21,-24,21,0,20,26,50,-24,22,-39,-39,0,-37,-33,11,9,3,-28,-6,45,36,-36,34,19,-18,-44,-6,-25,29,7,-43,24,-1,29,-26,-31,4,-27,-5,42,-50,-28,-42,-36,-11,19,-11,8,8,-1,-32,-41,13,-48,28,46,-42,-29,37,38,-5,45,11,44,23,1,-38,43,-9,-27,1,-43,-38,9,38,-33,44,-24,26,-33,-9,44,-24,-46,-172.5
1,12,20,16,21,8,2,-26,19,-38,1,12,35,-48,-9,-6,-41,-20,45,-34,-8,-31,-46,-24,29,47,-49,47,-12,11,39,-42,-27,-25,24,44,33,42,34,1,-46,-16,29,39,-48,36,49,-39,-34,9,-22,-26,28,49,0,7,11,-33,-31,49,29,24,-44,-49,49,-4,11,31,-12,-40,48,-8,-40,-7,47,-37,-22,46,41,-40,-30,35,-49,49,33,-33,-29,-6,-15,-44,-42,30,30,32,-3,-5,-23,24,-25,15,34,40,23,44,-18,20,23,-24,-19,14,-13,1,-2,-46,-35,-19,-29,-48,-9,6,-42,-1,-15,5,-20,32,50,-26,-29,41,5,-46,-4,-22,15,-6,14,-13,21,45,-50,24,-39,-35,28,44,-4,49,46,3,-29,21,18,6,42,15,-46,41,39,-25,-3,-7,47,44,21,11,-13,-16,14,-43,45,-19,-3,23,-4,-26,16,8,-27,-23,-40,-6,48,28,16,39,-8,-14,-5,47,-22,43,-10,41,36,27,-33,-28,28,31,104.7
1,47,-12,-39,-7,-40,7,-16,-8,31,-27,20,41,17,17,-15,49,-28,-7,-49,17,-10,-21,9,-4,36,-40,39,-48,50,16,33,12,21,11,21,31,34,-46,-27,15,-23,43,5,10,-25,6,-25,-37,50,-24,31,-11,-29,-45,1,-44,-34,-11,-42,32,-45,7,-7,26,-33,-37,-28,-49,35,-39,-18,-39,20,37,22,46,-41,47,25,-42,39,5,-37,-41,-23,14,-35,-7,-48,40,41,24,-4,-17,-35,14,-38,-46,-19,47,-35,13,25,2,-35,-38,-37,-26,25,38,-18,13,-7,-39,-12,20,25,3,29,-6,-8,19,34,38,18,16,-33,-4,20,-2,-41,1,-40,34,-48,-24,46,-35,-34,20,-47,-35,49,-38,-24,-14,-2,18,39,-24,-39,47,11,11,0,45,-24,18,-10,12,32,-1,30,43,-18,-2,35,44,14,-50,-21,-17,32,-23,-5,-42,13,43,26,-33,35,3,30,-5,-37,-20,-11,-44,14,-5,-16,-5,45,30,-47,43,-22,4,3,52.4
1,42,5,32,41,-14,-41,-49,-40,-12,44,36,-28,-6,-46,-49,5,35,48,10,7,-23,-46,41,23,15,-13,-8,8,15,47,-40,6,-33,42,-38,-31,17,-37,-20,22,23,32,44,-34,37,11,21,-13,9,47,44,2,-50,0,41,16,37,-17,-27,1,-21,50,23,-4,7,35,-19,41,14,11,12,-14,-41,5,-32,12,-35,5,49,-10,1,8,43,2,-43,33,34,11,32,23,28,-40,22,1,-28,45,-49,4,35,-18,31,-38,-16,6,17,3,-33,-1,24,32,5,42,-11,-37,-41,-37,47,43,24,-6,15,1,5,-48,18,-7,47,-14,13,-2,18,-40,10,-49,16,44,-30,34,-8,45,15,13,36,21,27,45,34,-11,3,7,33,-33,24,-47,-31,-8,-37,32,28,26,46,-39,36,-28,-38,-32,-35,-17,18,-27,44,49,36,29,19,-22,-11,2,17,42,25,0,25,-1,-31,10,41,-18,-43,-16,-42,-47,-5,10,-25,-27,-6,-44,6,112.6
1,-39,-21,-35,-40,31,44,29,-41,49,48,26,6,22,42,-20,-30,-39,40,27,-7,48,-40,-33,17,-29,-6,8,-5,38,14,17,50,9,33,26,-11,-8,-30,-2,-9,-33,41,47,40,-2,44,26,9,33,3,19,-4,-21,2,-38,1,46,20,12,34,50,-22,-1,8,-40,-26,48,3,-40,-39,10,-22,18,-28,34,-34,-35,9,-9,15,28,26,-40,24,45,40,-26,40,-25,36,-11,-25,30,4,-1,41,-6,-38,-41,5,-26,19,33,8,41,-18,-10,23,7,-2,-13,-15,40,-37,-42,34,19,49,-10,45,0,29,36,-21,-17,-16,36,27,-3,11,-19,-13,-21,30,11,37,28,-49,-25,-15,-35,12,-14,-46,-9,-40,5,-40,-42,45,-46,-26,23,6,-31,22,40,22,-1,-48,-18,-4,-45,-22,43,17,-36,20,-16,-11,-46,-1,17,-44,-31,-43,-34,24,-33,41,18,38,-36,-43,-41,-16,29,16,22,44,18,-47,-44,24,-19,15,-44,-39,-16,277.4
1,-10,-34,-45,5,33,-39,24,7,45,-36,-10,35,-2,45,50,5,-47,50,-50,19,21,10,-47,-10,16,-7,22,-20,-1,-1,-19,5,16,-48,-41,-36,30,33,-13,24,13,28,9,-39,-12,-26,16,-9,-27,-18,27,10,43,30,16,-26,39,-13,-29,-13,3,-32,42,-32,-30,17,49,50,-1,-14,-10,-38,30,49,40,-33,-28,-29,8,-39,4,-50,-13,-38,-4,-48,-48,-16,-44,-27,-13,9,-43,45,-7,44,11,-43,44,-40,-7,-17,39,-28,48,28,-11,36,49,14,47,-32,-20,50,-20,27,18,-17,-40,24,-28,-2,49,47,-8,-43,40,20,-35,33,30,-26,32,-16,-37,-5,28,-32,-20,-8,32,43,-23,29,42,7,5,-24,6,-19,50,-5,29,15,-9,38,-12,47,7,3,-4,-48,-6,-23,-48,7,-11,-4,25,19,4,-27,12,31,-49,-31,-46,6,-5,10,37,-39,21,-18,-8,28,36,30,25,-42,50,-30,27,-7,-37,-5,50,2,41,-66.2
1,-10,38,-6,13,-1,-25,14,-16,-21,36,30,5,-11,41,43,-13,-18,-14,-28,28,27,47,27,13,23,-31,27,34,-32,45,24,9,32,34,38,47,25,-32,-19,20,-47,27,42,-42,-17,34,-5,15,36,-17,-8,13,-21,36,-25,18,-46,18,1,40,-21,41,-2,27,25,-49,24,-35,-31,21,36,40,-3,27,48,30,-24,-41,-40,-39,-8,-32,24,-12,-47,16,22,-42,-17,40,14,-22,30,-39,-45,-30,29,-5,-14,49,-35,38,38,-22,14,1,-43,40,10,34,17,19,-49,-43,-44,22,23,-6,-4,22,-17,-41,-50,30,37,22,16,15,-34,18,13,-19,5,-34,9,35,18,-18,24,44,-35,-43,12,33,-36,-16,4,3,-5,16,41,28,25,7,-27,11,-22,40,43,-40,7,5,-9,29,-12,16,13,22,14,-47,15,29,-40,44,-22,41,44,-2,-7,-12,-36,50,33,39,-27,-45,-34,1,11,-42,-22,-32,-21,19,47,17,-49,-25,-12,310.3
