 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100, x101, x102, x103, x104, x105, x106, x107, x108, x109, x110, x111, x112, x113, x114, x115, x116, x117, x118, x119, x120, x121, x122, x123, x124, x125, x126, x127, x128, x129, x130, x131, x132, x133, x134, x135, x136, x137, x138, x139, x140, x141, x142, x143, x144, x145, x146, x147, x148, x149, x150, x151, x152, x153, x154, x155, x156, x157, x158, x159, x160, x161, x162, x163, x164, x165, x166, x167, x168, x169, x170, x171, x172, x173, x174, x175, x176, x177, x178, x179, x180, x181, x182, x183, x184, x185, x186, x187, x188, x189, x190, x191, x192, x193, x194, x195, x196, x197, x198, x199, x200,y
1,43,8,1,-34,40,-46,-17,-10,-45,-25,-7,-24,46,-22,-43,-36,16,-11,-43,42,5,5,27,-18,-39,-8,-26,-19,16,38,25,-26,-39,42,-10,-50,46,-10,-43,-49,15,-34,-23,-24,-40,-50,-9,26,-11,-36,18,45,19,-6,43,-4,2,34,-6,-32,21,35,-8,32,27,-1,-1,22,39,-28,-11,-31,-12,-18,-5,-2,-18,2,41,22,16,-26,-18,-15,-16,41,-3,36,24,41,20,-40,26,-38,9,-32,-23,-43,40,32,-21,46,-50,-17,-23,-5,31,10,14,-13,48,-21,11,46,-20,45,36,28,31,-24,18,0,-48,-41,-22,11,-23,-29,18,34,-48,13,29,-48,46,-45,-36,-7,-19,-6,30,45,23,-9,40,-47,-49,-8,-3,-2,-16,-36,15,-14,41,9,14,-33,31,48,17,-1,11,-5,-32,-28,-33,-18,15,-36,26,-39,-41,-36,-32,15,34,-31,-44,-20,-16,-44,-39,49,-41,-49,-27,23,35,-47,20,2,-31,47,13,-13,-31,-4,19,-145.2
1,0,11,-40,11,-14,41,29,-50,25,49,24,-46,49,30,-35,47,5,33,-31,-23,18,40,14,-31,-42,10,32,-5,-5,45,30,46,5,6,6,41,-38,-49,7,37,16,-20,8,14,27,23,10,-19,6,-5,-25,40,-50,39,-42,25,-36,6,36,10,0,15,-29,21,37,27,-23,50,-6,35,2,-41,31,-41,23,7,-1,-18,5,21,-6,30,10,-40,18,18,36,32,40,21,-43,-44,-48,-22,27,5,22,-46,4,-35,5,23,-25,-15,32,48,43,-20,47,-3,17,-44,43,-24,-34,10,10,-49,-43,0,-11,-35,-28,-9,-41,15,46,-3,19,-34,13,40,39,4,-25,-14,-33,34,-17,30,47,50,36,39,43,19,-36,2,-14,-29,18,25,-48,40,32,29,5,-6,-25,40,10,4,-4,-36,-43,21,-34,-25,-30,-1,21,-34,-35,7,21,-43,42,35,-25,-23,22,44,19,-9,-1,0,36,20,44,-40,-24,-31,15,22,-17,-12,-42,-34,-21,103.7
1,-22,-19,-50,-40,-4,-27,-3,-31,-36,48,-39,-43,19,-46,26,26,-31,-24,11,40,-31,22,-35,-45,-48,3,-46,-10,11,-30,20,5,2,-14,-19,14,9,28,0,-11,25,11,-4,-41,-19,-28,2,0,-36,-38,-45,-17,0,37,-12,-32,-11,-41,-25,16,-21,11,37,-3,47,-33,-39,5,11,-23,44,-49,38,-45,28,35,-23,-21,-16,-9,-43,-10,-9,-26,-24,-5,-8,-18,4,-17,14,34,44,1,47,40,-16,-43,-40,12,-50,-47,13,4,26,-44,-12,-48,-49,-11,-40,26,29,1,50,21,12,-43,19,-34,-9,-17,16,-16,0,-22,41,34,-48,-50,-5,-48,21,25,7,-4,31,11,-36,-1,50,-26,-26,-6,-9,-27,-35,-47,47,0,36,-47,33,-33,-12,49,-5,-22,33,-3,45,-23,-34,15,18,23,-40,-35,50,-25,14,50,-35,38,-7,7,27,-26,-24,-11,25,-39,-7,-27,45,-3,-28,-45,-9,-46,-31,-15,48,-15,-50,-18,24,27,-3,-385
1,23,18,-40,22,34,14,-35,-10,-44,-11,16,-5,30,-7,4,-47,-13,-50,42,-42,-9,46,-23,27,9,-22,-7,41,-49,-31,-47,-9,38,30,-38,-13,-7,44,27,-35,50,-42,-23,29,1,31,-2,4,32,-11,12,39,-50,6,-19,-24,34,-10,33,36,-24,37,-24,30,16,-46,-34,26,15,43,7,-20,-50,34,25,-33,15,-27,21,-38,-22,49,17,-21,4,49,5,-12,-46,-13,40,-20,40,32,-41,-28,2,-25,14,-34,-33,-30,-38,34,-46,38,17,-15,-40,-13,-37,-46,-48,-4,-17,6,-40,4,10,-35,8,-1,-5,-3,47,5,-15,-1,30,49,-19,14,-31,-6,-37,40,-19,31,41,-43,34,20,-39,36,-35,-39,-42,-24,15,18,-9,-28,34,2,-14,30,23,21,-22,-31,-14,10,33,5,-47,12,-40,-50,-42,-50,-43,43,-14,-32,-6,1,-21,2,-7,11,-30,0,-1,-47,-48,1,-1,25,39,28,44,-26,-47,-8,-5,-44,21,5,23,-53.5
1,29,-29,30,-13,7,14,32,-43,10,-17,1,-30,-31,-50,-15,39,19,37,-12,-6,-9,-35,-47,15,35,-38,-41,7,33,14,-21,11,1,-42,49,-43,-12,-4,-36,48,-5,-19,34,15,49,36,3,17,-12,7,27,29,-12,-3,-7,-28,9,-32,29,-9,-2,-43,18,49,32,-18,-45,37,28,36,0,-27,34,-50,4,32,36,23,-36,-27,-20,8,18,-16,-46,-40,7,-21,45,-49,-14,-8,26,-47,-10,-27,-14,-39,-41,30,47,10,19,30,-24,-28,-23,-39,46,-42,-50,42,16,18,-25,-14,-6,-2,15,-46,0,-50,-4,-25,20,2,-2,22,-21,-26,2,-25,34,-30,22,26,-41,15,37,-46,23,3,12,-12,37,37,-10,47,-15,21,-50,1,-13,-4,26,-43,14,40,29,43,-37,47,34,13,34,-29,-12,43,37,41,13,-25,-7,-26,-20,-21,27,20,-25,28,-9,-25,-22,28,-13,-47,1,17,44,47,9,23,9,-41,-14,-8,-20,24,-50,-35.3
1,33,15,-21,-42,-43,-31,-12,-47,47,24,45,-10,31,37,19,9,40,-12,26,7,48,-12,32,21,48,41,-44,-11,38,-4,-44,20,-40,-15,-6,35,5,-2,4,-33,-28,-2,7,-48,-50,42,-23,41,-20,20,-37,44,-43,45,-20,-46,2,-14,-40,-11,33,-34,-42,9,-33,-31,-41,-12,17,13,5,39,28,29,8,28,-14,35,-16,-18,4,-3,-24,12,-8,6,16,10,9,-8,49,-43,-26,23,16,-8,42,-8,30,9,-46,-49,-37,32,-4,21,10,32,6,10,-36,26,-43,-44,-13,-35,-22,20,25,37,28,23,10,-48,-5,43,-6,-47,-16,40,-22,-12,7,-9,37,19,-38,-38,1,-16,22,-19,-41,29,-47,-37,44,-19,-1,-16,35,-24,-44,-6,-22,-32,-14,-12,38,20,45,-35,25,1,6,11,-30,18,23,-13,18,-6,-16,28,40,-13,41,-1,-16,-45,34,-32,-19,6,-21,10,-10,15,14,-23,-49,8,-8,26,26,15,-48,46,49,-76
1,25,49,17,35,49,-6,-10,-15,-50,40,-15,-45,-11,-30,-48,45,-1,-22,-49,30,43,45,31,-34,-13,-28,42,18,-26,3,16,15,1,-18,0,-1,-8,40,0,-42,-5,2,30,34,22,33,-5,-30,27,-4,16,19,-10,-3,36,-7,-15,-7,-40,10,47,-7,-26,-3,-9,24,13,34,-20,29,8,25,-20,-12,-25,-49,37,20,38,13,32,-30,49,38,17,34,-19,-49,-24,-43,-23,39,-34,2,-14,8,42,15,-9,38,-7,15,-21,-10,-48,4,-43,39,-27,12,-32,21,32,-34,8,-36,16,5,32,8,13,-41,-3,29,-23,-1,-48,35,-37,-41,23,-28,25,-49,12,-7,5,-14,49,-6,48,-34,-36,29,-18,22,43,14,-23,24,-29,6,-1,18,-50,26,-34,-47,11,46,29,-17,-32,3,-50,-4,47,-29,32,45,15,-5,27,-5,40,25,33,32,-12,-41,-28,9,-19,21,-23,49,-37,-41,18,-10,-45,-4,-11,-27,16,-11,-15,12,10,34.9
1,34,-28,41,-22,49,-15,-32,23,-33,16,27,44,4,-15,-26,42,-22,39,21,-12,6,-40,-7,-48,-1,-18,18,38,17,46,-37,-34,34,-47,-39,32,-46,46,-30,-29,11,13,-36,32,48,-45,23,43,44,-7,-20,-34,-31,-11,35,18,21,2,-29,-47,-37,-50,-30,47,-47,48,-6,24,43,-20,45,-31,43,26,-50,6,-3,-11,-2,-44,-2,28,-28,17,-34,-44,-50,3,-26,-29,7,-13,-29,-7,50,41,-10,-7,14,49,23,-25,34,-19,17,35,38,-37,40,-15,-31,-46,30,-42,21,46,31,22,-1,-45,9,22,-42,-3,31,-42,-13,37,1,18,35,41,43,18,-29,9,-32,25,-12,25,-40,-27,29,40,-19,-35,1,-38,3,16,34,29,-13,42,-25,34,50,12,20,-33,-21,-30,-43,38,39,45,-38,23,20,0,-37,-4,24,42,-15,-46,24,2,33,43,-32,16,21,-29,-26,46,-45,-27,-26,25,-44,-31,12,30,24,0,25,36,39,78
1,-40,-14,-48,6,26,10,7,-4,50,-42,-21,43,43,11,-21,-36,35,42,36,25,32,10,-3,-50,38,-23,-10,-47,18,-24,43,-6,-22,11,16,-47,37,-28,-1,37,47,-6,-5,6,22,-10,20,-28,-19,5,13,-38,31,-40,30,19,-13,-31,22,21,-39,-20,-36,-11,7,30,-42,-6,18,-26,47,-20,-16,-9,36,-45,-3,-29,45,29,26,7,7,-27,17,-48,8,20,-28,46,-44,-17,-24,-30,-11,33,16,-37,-24,50,-13,39,-20,22,-21,32,-7,-7,-47,-13,-29,-5,45,-6,18,-23,-3,42,14,19,38,20,18,-37,7,23,12,39,37,39,5,40,-7,1,11,23,-18,-46,32,-15,-43,-48,-3,18,-38,31,46,9,23,-25,44,10,11,-22,-11,34,-50,-50,23,3,5,-23,-7,49,28,20,-13,26,24,-32,28,-2,-30,-26,-35,-18,-46,27,8,27,-49,1,-48,-21,29,-9,-38,-4,-8,35,49,47,28,-43,45,-29,28,-19,14,133.6
1,-33,-1,-9,15,-15,15,-3,-16,-15,-27,42,29,42,-42,31,-30,4,-28,-18,50,14,34,14,-24,-23,22,-29,-1,-35,-32,-38,-18,-16,-31,14,-15,34,-40,19,35,50,-24,13,41,-15,-6,-40,39,-18,-41,4,12,43,-33,38,-31,5,25,-16,-14,10,-38,-15,44,-19,49,-22,31,25,14,16,-10,40,-22,-19,41,-12,-43,-5,20,-34,49,-19,-42,33,36,45,-47,10,-22,-10,-31,-43,-9,29,-12,-11,24,-31,30,-13,35,-31,43,29,-34,34,-33,-26,-22,37,-44,44,35,32,-8,20,26,-5,-21,20,1,-35,27,42,44,-35,47,17,-50,26,20,1,12,13,-21,-6,-38,-4,18,-10,50,-9,50,34,-28,-9,3,14,3,-2,-17,-47,-21,27,46,40,8,42,6,8,-16,43,-42,12,5,-47,-45,17,0,24,23,-35,31,-11,49,-48,30,-33,16,-18,-19,15,-14,11,-9,48,0,15,39,22,39,39,14,47,0,35,-50,6,5.5
1,-33,-34,46,41,-19,26,-21,46,-6,25,29,-41,24,26,-10,26,-14,32,23,2,-38,-23,41,-49,-34,-30,14,-18,-45,14,4,-28,-4,-1,29,-7,41,24,-12,-16,-35,33,-7,39,9,34,-20,11,-19,-48,30,-41,46,20,-40,28,40,25,-40,11,-46,14,0,1,30,45,10,20,-15,15,-46,0,-3,-37,-46,-45,13,-16,-17,10,-14,-38,20,48,32,-4,26,-13,-30,2,49,-25,-35,-36,-8,11,-42,-49,-19,-7,16,-49,9,30,31,13,1,-6,47,34,-47,49,12,-11,47,-7,36,-12,-3,-45,40,-5,47,21,-25,-46,-18,-17,23,-21,-7,-46,-20,-49,34,-40,15,-49,-30,-23,35,41,43,-3,-21,5,6,31,43,-48,3,-2,-37,-1,-32,-46,-30,0,-12,43,-5,-3,13,25,-2,-3,2,29,-2,22,-44,49,12,15,-39,8,-31,-16,-12,28,-48,41,-25,33,-44,-7,37,-24,10,41,35,-46,-13,-3,-4,36,10,48,-20,164.9
1,24,-15,-48,23,48,17,0,5,36,34,9,-21,3,0,4,-15,6,14,-29,-2,-27,29,-18,-23,-35,29,23,17,-11,-14,48,-38,22,50,1,-15,17,18,40,-32,-33,-36,-2,20,14,18,21,36,-19,9,-17,4,-13,-19,-2,2,27,37,36,32,-27,33,44,11,-2,-39,46,31,29,1,16,12,15,-37,-18,46,-3,-48,31,29,11,31,49,14,-39,-4,33,38,-17,18,19,-28,-34,-21,33,14,-44,-6,-39,1,45,27,-38,9,6,-40,4,-48,-37,-49,-3,-10,32,-4,21,9,42,3,-3,41,-30,32,29,-48,-40,11,-18,33,-46,-7,-17,15,36,-4,-26,-9,6,-6,-40,-15,-39,7,-8,43,-48,-38,-32,11,15,-19,1,1,-38,-20,-31,40,7,1,22,-22,11,22,43,-4,-33,33,4,-11,-23,14,-9,-12,37,33,48,40,11,-35,0,42,-38,17,-8,-26,47,11,30,-30,28,2,-2,-12,40,-10,1,-44,-27,-46,-39,150.4
1,-34,18,2,-30,-30,-50,-33,-41,11,49,-25,-32,-40,43,10,-49,5,37,31,25,-19,49,39,-15,38,-21,36,10,2,40,-12,-16,-27,6,4,-6,7,22,-31,34,-14,-39,-48,-37,-47,-22,31,-26,32,11,16,29,-24,4,-37,-37,33,50,-10,-50,39,28,-50,29,-17,5,-28,6,43,-43,-44,-22,-32,25,-43,38,-48,38,-38,0,-35,-6,-22,-9,48,-8,4,-3,-9,10,-37,46,-13,-36,-10,-13,19,-22,43,11,-14,49,5,4,-11,-21,-42,-42,-34,37,8,-19,-20,3,-12,44,45,9,-10,-49,-32,-30,13,6,-16,-47,43,19,-19,1,46,-17,-34,-34,4,5,-5,12,13,-22,-2,38,-25,28,-10,14,21,-16,-28,28,-49,-10,48,-20,12,48,-17,-30,-18,-19,22,-23,14,38,-41,-33,-42,5,29,22,-1,-24,9,24,20,49,-47,-43,49,-25,1,16,-18,-2,46,44,-39,46,-36,-7,-24,2,-14,40,-11,-5,-43,-3,16,-145.5
1,2,35,-36,-5,-7,5,31,-43,8,38,22,0,-12,-13,32,2,-17,-9,13,-22,5,22,-30,-44,24,-41,-39,-31,33,-25,35,-49,-41,16,-4,-31,37,-24,-24,-6,-36,49,44,-32,-49,-9,-13,-16,33,50,-22,-47,-12,-2,-40,-39,-26,38,47,23,-38,-2,24,39,-37,-31,-43,50,-38,50,-41,43,14,20,-40,16,-40,-3,16,43,-37,11,13,-33,-42,-11,-22,49,-24,42,22,-45,-11,-39,44,-32,-19,17,-33,-41,-18,43,-49,47,12,28,12,-11,42,44,-19,-46,4,10,38,-21,49,32,-23,-25,23,15,47,-39,27,6,-21,24,-28,-38,33,4,-45,34,-34,-17,-23,28,22,-32,22,20,-28,-25,-21,26,4,-22,8,-2,-31,-20,-38,32,-8,5,-13,-13,-22,-25,0,-40,29,-29,10,46,4,38,-11,43,-45,27,12,45,19,7,20,39,1,-23,-14,20,8,-35,-33,16,20,4,-48,15,29,-32,-9,-26,-45,-49,36,-24,5,-216.5
1,-26,-32,-24,18,-4,-30,-14,-48,7,-26,-30,0,-23,40,24,-8,24,-11,28,-23,-42,-8,-44,43,0,-20,49,1,-35,-26,22,-45,-42,48,23,4,35,-42,-28,-9,50,-8,7,-24,49,-19,-16,22,-14,28,49,-6,37,21,-47,-14,17,-49,3,-2,42,-26,4,50,38,43,3,22,18,25,29,17,34,-14,9,32,-17,9,3,19,-14,-33,30,39,39,33,41,5,34,-7,-47,25,-17,-27,24,-29,-35,43,9,33,-17,-46,-35,-34,-44,24,48,-11,49,-34,-43,-49,-16,37,40,-28,-15,31,-7,-32,40,-38,9,-27,-15,49,-40,-33,7,-15,50,41,-45,32,23,-39,-29,21,-34,-30,3,41,-29,37,27,27,25,-38,7,35,47,-3,47,-28,-14,-18,-30,-4,-35,28,-3,-36,-16,3,12,-44,14,34,-7,-3,20,47,-13,41,-1,30,17,-26,8,41,-42,5,-47,21,-7,-11,19,13,1,34,-44,48,15,-44,0,-24,-37,31,-41,-27.4
1,6,-23,29,-32,14,-15,18,-7,19,8,-49,9,16,-28,-22,-48,15,17,22,44,-33,5,17,-36,-31,23,15,-4,36,-39,-29,-42,-12,17,-24,-49,18,44,-40,-14,1,28,11,33,50,5,2,-20,-29,-27,-26,-12,28,41,-31,48,-21,0,-41,-35,11,47,40,49,-21,-35,16,48,26,-8,50,43,-30,-23,-8,36,32,44,-34,20,-34,-44,-43,10,13,43,-27,42,-8,49,23,19,46,12,-17,-26,-6,49,38,36,-43,4,28,-23,31,36,29,-22,-5,45,48,11,-50,22,38,13,14,-40,-29,-44,-41,44,-9,21,6,25,11,50,-11,-1,35,-4,-48,-22,-11,-1,31,-32,27,-25,29,-9,3,30,-38,-10,-42,26,-34,-21,-2,42,-27,40,12,-5,14,-27,-40,-48,22,11,-35,-10,5,4,39,-15,-12,-19,11,-33,22,30,13,34,-31,-13,-24,-49,17,24,44,6,-21,5,17,9,28,-7,12,-35,-47,-7,5,-26,13,-41,10,-88.1
1,-49,-9,37,35,29,16,-3,13,1,34,39,2,-34,-22,-5,-12,8,17,21,33,-6,-37,-6,-24,33,3,-3,-43,-34,7,17,-33,14,-31,18,-8,35,-36,21,-49,14,-25,3,-3,-30,15,1,-6,-19,-28,-24,-9,-49,-13,-17,35,40,31,42,-45,-47,-26,39,17,-7,-28,25,44,-14,-38,45,17,-47,-37,30,-27,-6,-20,-17,-9,2,10,33,4,13,32,-46,2,12,46,-26,-19,-31,29,14,12,-49,-11,5,-47,-33,-35,-14,37,-22,-35,27,23,-4,-41,-37,14,-15,12,34,48,-6,38,0,22,33,-10,-47,18,-32,17,-21,36,22,0,40,5,15,-25,-8,10,-43,-32,-18,3,-23,-39,-34,13,24,17,-24,34,4,26,5,-47,-35,-26,21,-50,8,17,2,46,33,-9,1,-36,-17,43,24,-10,27,22,9,20,33,-9,49,-28,-43,-25,22,-22,-50,44,-19,33,-33,18,-1,-9,-16,-50,-13,-33,-42,38,48,-43,-4,21,-37,35.8
1,39,-42,22,8,7,29,7,-4,37,32,-33,31,-2,-40,-39,47,45,-5,-39,-15,30,-38,22,13,37,-25,10,44,21,47,-44,9,21,-6,34,-23,-28,-10,23,25,38,7,-29,-49,17,49,49,-23,-6,26,13,-27,4,-50,2,-10,-24,28,50,13,-10,-45,-28,-40,-35,-45,-47,-46,-39,-7,-5,15,16,17,16,-18,15,-20,10,-42,-44,39,48,10,39,-1,-50,-36,43,50,28,-18,22,16,-42,3,-13,29,7,-2,38,19,-38,3,-15,-6,1,50,25,27,25,31,15,22,-44,-30,38,-44,-16,-4,23,28,29,-40,-41,3,-21,-4,48,3,10,35,-29,-12,-47,-28,33,-29,-29,7,48,12,-47,-21,-50,-41,-1,38,33,-1,50,-29,-23,-6,48,-14,48,-24,-1,11,29,-42,-38,16,-3,-35,38,46,-14,26,-32,-50,-13,-29,-21,-13,47,-6,41,29,43,7,50,36,-50,47,39,48,40,-13,-25,-16,-39,-13,-50,-26,-32,38,-31,154.4
1,-29,13,-13,-29,17,-26,-34,20,-29,10,-23,50,-32,34,16,-46,34,-22,43,-2,-33,-21,23,-32,-44,26,-32,-19,44,22,0,31,-49,4,18,18,28,0,-47,49,-41,-20,15,-22,30,-20,49,-20,-26,41,28,-42,36,-34,-24,42,42,-6,-28,1,-35,-11,49,-34,43,16,0,-14,-34,-30,-49,42,-34,16,36,47,12,34,-24,36,24,20,10,-25,2,36,-33,-41,-21,-45,-24,-39,-6,-26,44,-48,41,-40,-11,23,-20,-10,-20,-4,22,-34,-42,-17,50,-50,35,-10,-14,-5,-19,38,47,-36,47,-24,-30,-27,-47,-20,-37,13,50,-47,23,-12,-8,19,-6,23,32,32,39,6,31,4,7,15,10,9,26,42,-3,23,-45,-41,15,42,49,-16,-28,-38,13,-29,32,-48,-25,-26,21,-15,13,-32,-34,-33,25,47,21,-19,-23,48,6,20,39,-48,-42,44,-38,-11,36,27,23,24,39,-15,11,21,-13,36,11,25,-30,-27,43,-48,-10,155.2
1,17,49,27,14,42,24,-30,11,12,39,19,-28,17,-43,24,-6,-4,-3,-18,-2,-43,19,1,9,-21,-25,-5,2,35,-3,42,-33,-5,19,-2,-48,-8,18,14,21,-28,49,43,40,23,-18,50,35,29,48,-18,2,17,0,27,46,25,-29,-2,-25,18,-45,-7,29,-10,41,31,-1,-26,-40,-31,-4,-41,28,-49,-2,-41,-50,-18,4,49,-19,22,-19,31,-2,-24,-29,19,-10,-3,-48,-38,40,31,2,-4,-23,17,20,-12,2,32,-37,46,34,11,21,0,9,-26,-36,6,12,-5,-14,26,-12,-26,-6,28,21,-38,6,-24,43,25,22,37,-9,-9,-26,44,39,-47,5,22,-20,-24,-28,39,-34,-14,-5,29,-2,-3,4,36,21,15,-21,-43,27,36,-17,-14,10,21,-28,-50,28,-38,10,17,-35,-35,-12,-5,-9,-24,50,7,-21,-40,-49,27,-26,-28,-22,11,37,7,19,-21,-8,18,-19,-49,-45,-31,19,33,48,45,-1,-38,26,4,238.3
1,-27,33,-4,40,-44,25,16,-43,-33,40,-21,-5,1,32,19,36,28,-40,3,25,29,8,45,-37,-43,42,24,-28,21,0,-8,10,49,39,-35,-46,-21,32,-38,-37,21,-43,-26,-29,6,43,23,50,20,-24,24,-36,0,-16,-23,7,43,17,-4,13,33,38,39,32,26,-46,36,22,36,14,35,-28,22,-42,-6,44,-49,33,43,-13,-42,16,1,-25,17,-6,-2,9,-40,44,38,44,32,26,-9,7,-4,-24,-22,48,41,-38,-30,-22,38,-20,-29,5,-38,30,42,38,-39,-42,-38,28,2,10,-14,-22,4,-27,38,-15,16,-22,8,-39,-29,37,-41,-39,15,46,-45,-32,-25,-24,23,-13,22,-20,41,33,-12,-48,11,6,13,47,35,33,-30,-12,34,36,17,-9,13,38,44,-12,15,-25,-17,20,-7,8,12,33,12,-17,-38,2,-35,-33,-29,-8,23,0,-11,-27,-18,-25,12,-35,27,-22,-28,-11,32,-34,28,-38,-43,27,-2,-34,-49,67
1,-41,49,-21,-42,28,-3,40,45,18,-18,17,-33,21,41,-35,12,2,47,-12,-4,-31,-7,44,-49,37,22,-42,14,-31,-26,15,-22,40,44,-48,17,-10,42,11,25,-27,44,42,10,0,24,-29,18,20,-25,30,39,19,23,40,5,-6,14,-32,13,5,-1,7,-6,-42,-25,-40,-35,-33,-13,40,-44,-20,-3,-17,31,-30,4,-36,41,-4,45,-5,-36,-17,-15,19,-6,15,4,-44,-31,-48,-20,13,28,5,23,43,-12,-41,-2,-5,-44,45,28,3,-35,48,17,22,-7,11,-34,-27,45,-33,43,-12,33,-38,-40,-49,-36,-44,15,8,-22,-47,0,16,30,48,27,36,9,-30,-12,24,35,21,-39,-23,49,-23,1,9,-5,-41,47,-23,-29,23,45,-49,-4,-25,10,-10,-21,26,22,-42,-10,-35,10,49,-15,14,-12,-31,-16,-1,-37,-18,-8,-20,41,37,-45,3,30,-24,43,-9,44,-46,16,-31,-6,11,46,-35,-15,-49,-20,45,50,-18,123.9
1,-26,-47,-33,9,2,-20,7,10,-24,-2,-3,-19,17,43,-27,-25,-17,-33,-21,16,-48,23,-24,14,5,-22,15,1,-28,-20,33,-3,-17,-50,22,1,47,-22,-39,-27,-8,8,-30,26,-34,-6,-50,-34,-23,-20,-2,-21,19,24,44,40,-49,-26,-9,41,5,40,-47,38,6,25,-11,3,19,0,-8,28,24,12,3,6,22,-31,22,15,-1,-31,45,35,10,4,24,-23,28,31,-33,49,21,37,37,-24,-23,42,-5,47,-43,37,-10,31,-35,9,-14,37,28,25,2,44,44,-38,28,-31,-18,-33,-3,26,15,-20,25,-15,-33,-23,-23,-40,-32,23,23,-25,9,-38,22,-10,21,24,-23,-35,-2,-5,-42,-42,-27,2,-23,5,-15,-10,-20,50,-13,-46,-16,4,48,-22,14,-35,-50,-47,-44,9,-35,-6,16,3,-32,43,18,16,-47,-8,-10,-24,44,18,-3,45,24,27,45,-40,-2,45,-20,-5,-28,11,-23,-28,14,50,-2,-5,-6,-37,48,-299.8
1,-22,22,-19,44,-9,23,-16,17,16,18,-37,-23,-9,6,-29,-32,20,-35,-2,-35,-46,25,-42,-24,-12,24,-10,34,34,-31,-3,-39,41,29,22,-19,1,-45,14,34,-11,-7,-40,-4,50,-19,14,19,-38,29,0,-34,3,-26,-41,8,49,-1,-43,-2,19,4,10,-25,-18,-19,-27,34,-48,37,17,-43,-20,27,3,46,24,34,-20,36,-22,31,19,-3,21,28,-46,-15,43,28,34,-23,-18,-41,3,14,-44,26,-3,-42,-22,30,32,-26,-28,-16,-31,46,34,0,-2,28,47,-34,-25,17,10,46,19,2,24,2,-4,22,-23,49,-15,-17,-10,-1,-43,18,-22,39,43,1,39,28,-38,23,44,-24,-34,40,-8,-9,-27,18,-47,42,37,-7,-41,-18,-36,-14,-20,-1,19,-14,14,26,20,43,-20,-22,-41,-32,-44,38,7,50,-36,24,6,-28,31,29,41,34,-14,27,43,-5,25,-44,-3,21,-28,-35,-44,36,7,26,-6,37,21,3,21,-88.5
1,27,-43,-22,-8,-29,18,48,-41,-2,-8,50,49,28,-8,41,39,33,14,-15,3,36,0,9,-13,23,-49,32,-25,22,-50,13,-36,-43,41,6,45,8,-30,-46,22,12,20,20,-44,29,-23,45,11,41,-20,-36,-8,-4,23,29,36,-10,10,-40,-39,11,23,-25,-16,-21,-2,-21,3,18,-17,-25,46,19,11,18,-3,4,13,-42,-6,9,-28,2,-46,11,-19,6,-49,7,17,29,-33,-45,-46,-32,-49,-32,-3,4,2,-4,-5,-3,-36,23,32,12,-24,-40,-14,21,19,8,-28,-11,35,-31,46,36,27,-22,15,10,50,-15,28,-50,3,41,-29,-46,-48,16,-33,34,-12,15,-39,15,25,-3,-49,-7,21,40,-1,5,-41,-40,-43,36,-12,-12,-5,-13,-11,40,-46,8,-4,-25,-22,-1,41,-5,-18,46,-40,-7,10,1,40,-23,45,-24,-34,-41,31,-25,-31,4,27,7,42,39,10,47,28,-20,4,-27,5,32,-12,-38,44,20,-43,20,171.3
1,29,-17,-30,18,10,31,10,26,40,-9,18,25,11,-6,-19,-31,49,8,-35,26,38,20,16,-41,-33,20,-29,-40,-10,-22,30,-32,11,17,3,37,-3,-38,12,-47,-31,46,28,-3,-10,26,16,-46,50,-3,31,37,-34,-38,46,-50,-2,33,-40,38,-40,7,23,-13,-27,42,-27,-14,20,2,-11,6,-3,34,-48,3,9,18,8,8,31,-46,-40,48,33,-44,14,-20,5,-10,35,16,47,-27,19,36,31,9,-28,0,-40,-23,-45,-27,-40,24,-7,-15,-43,17,43,39,-13,-47,2,36,26,-35,32,-20,5,-18,12,-32,-29,-19,-47,-49,6,42,2,-18,36,-27,5,46,14,14,-19,21,47,40,-25,50,9,27,1,-16,42,-17,-19,-37,15,43,-19,3,40,-50,4,-5,43,22,27,28,12,49,-11,-25,-22,-14,12,42,-24,38,41,35,14,-8,36,-28,-9,-34,-15,22,25,-18,-26,15,-18,29,26,41,0,-31,18,-39,-33,-43,-48,109.5
