 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100, x101, x102, x103, x104, x105, x106, x107, x108, x109, x110, x111, x112, x113, x114, x115, x116, x117, x118, x119, x120, x121, x122, x123, x124, x125, x126, x127, x128, x129, x130, x131, x132, x133, x134, x135, x136, x137, x138, x139, x140, x141, x142, x143, x144, x145, x146, x147, x148, x149, x150, x151, x152, x153, x154, x155, x156, x157, x158, x159, x160, x161, x162, x163, x164, x165, x166, x167, x168, x169, x170, x171, x172, x173, x174, x175, x176, x177, x178, x179, x180, x181, x182, x183, x184, x185, x186, x187, x188, x189, x190, x191, x192, x193, x194, x195, x196, x197, x198, x199, x200,y
1,31,23,23,26,-41,43,-17,-25,-20,6,-23,-44,8,26,15,-39,15,49,-35,-28,-13,50,28,4,-23,39,14,49,-48,36,-42,33,-26,-3,-26,-17,-11,-27,-26,-15,29,2,-8,-47,44,-44,-36,8,21,46,-4,-42,45,40,-22,-29,-6,42,37,-38,27,45,45,-50,-8,35,-50,-3,-43,41,33,3,-42,-26,6,-49,47,-14,-25,17,-19,-13,-9,-24,44,19,-37,-47,-23,50,-34,20,45,-40,-13,-14,12,-47,-1,19,44,-19,38,-48,5,-7,20,-33,-5,12,1,27,49,42,-48,8,-23,32,12,4,32,28,40,-8,4,-24,-6,-35,-21,43,1,-27,-26,-12,42,-5,-2,11,13,43,-28,-37,-15,38,21,-47,-5,48,36,23,-33,-17,0,-43,25,21,-17,-32,2,-21,-40,-48,2,-50,-43,-41,-4,-29,20,25,30,9,4,-35,-4,41,-32,7,39,20,-20,22,-48,-4,29,27,33,29,45,-15,-43,22,-47,-25,-12,-40,-16,34,-19,145.5
1,20,-26,28,-22,-6,43,-10,-15,27,48,40,-3,44,11,-1,-45,-44,-24,39,35,37,-27,8,-26,-24,-1,13,-47,-1,-38,-50,-32,-47,28,-37,-3,20,3,-2,-3,-34,-13,10,26,49,-42,32,21,-16,-14,5,38,9,29,-39,1,-23,-10,4,26,3,5,10,-28,49,23,19,-15,43,-33,-2,-42,4,-43,1,-32,-35,-18,39,-34,18,-41,-47,43,38,31,-7,31,-29,14,-28,-10,35,33,12,33,-29,47,34,30,30,-19,39,-50,-12,-45,35,-30,-13,24,-14,21,-1,-45,13,-47,2,22,34,-11,-15,23,29,36,-29,-44,19,-8,20,2,-28,-1,0,27,-1,38,32,-16,24,35,24,-41,5,39,31,34,42,-17,-29,-8,22,7,-36,-33,-8,-15,-27,27,-7,9,46,15,-42,-5,-43,-27,49,5,-27,23,-11,47,-2,10,36,-21,-41,-7,-22,-19,35,50,4,15,-34,12,50,-44,-11,-41,-19,-16,-10,-11,-5,-2,-21,-7,19,-81
1,2,32,25,-35,-20,-50,17,-25,-40,-41,3,-43,11,-32,11,-25,-49,-28,42,24,-23,-50,-46,-23,-10,-40,22,4,-45,32,-27,7,13,48,22,9,48,-12,0,24,-36,19,31,25,38,-9,50,5,-20,7,45,7,7,49,35,14,25,-28,-33,30,-47,-44,-47,-17,20,25,8,-16,30,-42,-43,44,27,5,18,-20,12,-17,1,42,41,-5,-35,-3,-40,50,27,1,-29,45,-19,42,17,-16,-26,-13,25,32,21,-30,6,-6,-37,50,49,31,46,11,31,-3,-32,21,8,-17,34,-16,-18,11,36,-30,-29,33,28,38,33,-49,41,7,-1,11,-6,-45,-45,7,21,20,-46,16,-20,35,29,-1,-29,-13,-2,-46,21,-3,-19,-28,17,2,-46,-6,-44,37,-39,47,-40,10,-26,4,-19,-21,27,-49,49,31,-16,46,-19,-38,-40,2,-35,8,-27,3,-46,4,25,-13,23,30,-3,29,-18,8,-9,-42,35,15,12,32,10,-11,0,-25,36,84.5
1,34,-30,-33,12,47,19,28,4,42,-20,-25,-38,-46,12,35,0,-41,-21,33,-17,20,41,34,-49,-31,16,11,-26,-35,36,-41,15,22,43,-24,18,12,-47,39,-31,50,-37,48,21,-9,32,-30,-34,27,19,-34,-3,-24,50,-2,-5,15,25,19,-4,11,-6,-40,-18,-13,-47,17,15,23,5,0,23,-16,-2,-7,-9,46,-21,8,23,49,-10,36,41,-11,50,-15,21,24,20,-34,-50,30,44,50,-34,47,16,-3,19,37,48,-43,37,-39,-34,-23,-44,-4,1,-5,-40,41,47,-50,47,46,-15,17,20,21,-1,20,0,-8,19,-17,-46,-50,30,24,3,27,-3,-11,4,14,-17,11,-41,0,22,-31,-43,19,36,-47,14,37,-14,50,7,35,-14,23,44,21,-45,48,22,36,-13,41,-22,35,-20,33,-36,-21,-41,-27,29,31,-42,2,-35,44,-29,-4,-4,7,-5,19,-42,-3,-9,-49,-32,-37,15,6,49,-48,-4,43,3,-8,-9,17,80.6
1,21,0,6,-34,48,-20,-16,-38,40,6,-26,-15,-38,20,-47,-30,-34,-6,38,-50,7,3,6,-29,-29,19,31,-10,-40,-29,23,-2,22,-22,-20,-15,8,14,-37,-3,-31,-12,32,49,24,1,35,6,45,-11,7,-32,42,-38,-11,29,31,-31,-32,8,-43,41,22,-5,35,-49,30,-42,-19,9,5,-33,47,-48,-35,-14,3,16,43,-37,-46,-1,-19,12,-23,-13,-10,25,-28,-26,-18,-21,31,-47,24,-19,21,-31,-11,-49,29,44,-32,-9,12,50,28,-36,16,-14,45,-14,35,-25,49,28,-22,-46,2,1,-21,0,-4,26,-31,37,-43,40,-45,-4,8,0,-44,-8,8,18,-8,-15,-1,24,-13,-7,-41,-29,-16,-43,15,-21,29,-33,-4,-43,17,42,-1,3,28,6,-42,0,-48,16,50,25,25,7,-8,33,8,7,6,11,16,-19,32,-50,-45,-37,46,34,-20,-9,41,13,-18,-45,-35,27,12,41,-24,-20,6,42,-46,47,-35,-38,29,-77.5
1,-11,20,-16,-50,-49,-18,-2,-49,-13,11,47,-30,41,-13,27,-30,-14,32,-49,-38,-41,42,-46,-11,-36,46,-41,-40,27,-28,40,-34,8,40,-34,9,-29,-20,-23,8,42,40,-6,-2,44,-30,18,46,19,-14,-43,28,-23,28,-33,-9,-11,-24,-32,-34,-36,24,49,-12,-21,-36,14,1,-40,7,25,-49,-4,-31,0,-45,-45,34,-50,24,-31,24,2,-37,1,-15,-30,41,-23,-12,23,-42,28,21,-4,-43,1,26,8,11,-18,49,13,-5,34,29,0,6,-22,-33,-21,-2,41,-3,11,-42,32,31,15,-41,36,-13,-33,13,-43,-21,20,8,-45,44,-32,-47,9,-3,-2,-42,42,15,14,-30,32,44,18,-12,-44,45,-4,39,-9,-40,14,-24,-3,-3,6,-30,-8,42,28,-37,2,13,-33,-40,26,15,-32,18,-21,-1,38,27,-8,-29,-35,-36,-35,11,-48,-28,-12,-18,-35,35,29,21,22,38,-22,-1,-50,30,28,-33,6,-30,-1,-9,38,-75.7
1,28,40,-9,-29,48,12,-14,-39,-7,13,31,15,-50,29,30,36,-26,-34,7,-39,-5,22,-39,41,-34,-21,-37,-14,28,4,40,-29,-41,-20,-42,23,42,-6,0,-16,-43,47,49,-43,26,-5,9,50,11,32,-40,-45,-30,38,13,-14,33,26,-12,-24,46,-23,-36,-46,7,-28,-7,-2,17,43,-2,-10,40,-4,-3,-19,7,23,-20,-32,4,-44,40,-10,44,2,26,-7,44,-37,19,39,-44,33,9,13,-45,-49,27,22,11,-26,28,-34,-13,-26,-3,44,13,-7,28,-33,-1,18,7,-42,36,50,1,30,29,-30,18,36,19,-23,-36,24,45,42,-39,-29,32,39,-13,-32,30,0,29,-8,43,6,-25,-43,-27,-1,33,-41,-2,-17,39,43,-31,-28,28,39,-35,9,-22,-40,0,-44,-19,-19,45,-15,-34,24,35,45,33,-6,0,-43,-33,-10,6,50,-1,20,50,-47,13,35,-25,-44,23,-9,15,18,-33,31,24,-36,29,-16,-1,45,25,76.2
1,-50,5,7,-40,21,14,-23,-40,37,-23,-25,6,43,45,35,27,37,42,-34,44,-28,34,-40,-47,-27,41,-2,7,-10,-42,-19,-44,13,38,-34,-17,-32,-7,-40,21,-14,-15,43,45,47,28,22,33,-15,38,26,7,-13,36,10,10,26,24,33,32,32,-36,4,-40,18,20,-6,2,30,-30,-28,32,-29,-35,27,-33,9,-2,50,44,-49,25,0,-12,-24,27,14,19,0,-4,0,49,-24,-46,-42,45,-10,-32,-4,36,-12,-15,18,10,-34,-40,-7,25,8,-7,-16,-25,34,34,-21,-40,-24,9,29,-7,-46,45,-9,48,15,-1,42,-45,18,-47,41,22,-12,-26,48,4,-16,-9,-22,8,34,-22,33,17,-38,28,-7,-46,-14,-29,-3,-43,33,4,-46,-3,20,46,-32,-13,15,26,25,-47,50,23,7,-16,-37,2,8,13,30,-43,46,8,35,-11,13,38,-24,26,45,25,47,15,-28,16,-24,-44,19,41,32,-7,44,-2,32,-33,-2,228.7
1,45,-15,-45,-27,-36,-38,36,-11,14,41,18,-33,-34,-41,28,8,-45,-8,-4,21,18,2,-11,-26,-16,-1,35,-2,-20,-49,46,42,-14,-50,31,-34,30,16,-29,-41,6,39,-24,-11,49,-47,13,20,-5,-42,-9,29,10,-4,-48,10,11,37,-43,8,4,-48,-35,6,20,46,-11,-35,-22,10,-26,34,-1,-34,39,-37,-31,1,-1,-20,9,6,25,36,19,-7,-5,-21,-20,-31,37,0,38,-49,-44,-27,14,-5,-12,42,21,-22,-9,36,-6,47,15,-21,-3,-36,9,23,20,-17,-26,-12,27,19,18,23,4,-30,39,-42,39,11,-19,-32,-45,-14,-41,-7,14,-34,-22,-42,-38,44,-47,-24,-43,13,49,27,12,-28,-35,-46,7,-1,-7,28,-15,-18,36,40,43,-34,-43,15,-32,-34,-43,33,-17,-15,7,-39,45,10,-13,-49,39,-49,29,-33,40,10,-29,-37,25,15,41,-41,13,-8,50,5,-26,-44,36,-7,40,43,-25,39,45,-2,50,-46.7
1,39,-43,-47,7,13,-46,-49,30,45,11,-50,-43,-49,-19,14,-40,44,-45,26,-35,-21,-1,-50,22,-46,10,13,9,4,-40,8,-42,-32,-23,15,-3,-18,16,-24,43,43,-24,50,44,-26,13,21,-33,18,-38,-18,13,11,50,-15,-19,9,48,40,29,25,-36,37,43,-9,-32,-11,23,0,-19,15,-41,7,-20,19,-3,43,-11,15,-24,-32,13,6,29,12,41,-40,37,4,16,15,-22,30,-32,37,-29,-48,42,10,2,-28,42,11,-4,-29,-20,43,31,-15,-27,23,3,37,-22,49,-36,35,25,-49,-11,-10,-18,-17,37,0,37,-43,2,28,-17,21,17,-26,48,29,-4,44,-13,43,46,11,-19,-36,-37,10,-38,-23,-6,3,-22,-1,44,11,-1,30,27,-15,3,46,29,36,-18,-5,-40,-21,40,-28,40,-23,31,35,38,-39,49,-50,-13,28,-23,32,-20,-28,47,40,-1,-39,-15,42,-4,38,37,42,-10,35,-48,-34,-36,43,-46,20,-122.6
1,-31,35,4,-44,46,-32,23,50,46,16,-3,43,4,-7,32,-48,5,-33,11,17,21,-37,8,-40,49,11,-24,29,-31,47,-2,-12,31,18,-40,-7,36,33,-8,-2,-36,39,-44,19,48,38,-13,-32,21,48,2,-8,-39,-41,-32,26,-14,-39,4,5,-43,-49,9,5,-15,19,48,37,-33,-11,-50,-18,44,-44,-50,41,45,-13,-41,15,-49,11,23,29,-14,8,4,-11,19,24,10,-8,-9,-31,47,26,38,44,12,-45,49,13,-13,8,19,-47,-1,-21,-44,-26,11,-43,1,-17,36,3,41,-45,8,-25,29,-32,18,-31,-13,-20,45,41,41,-27,46,39,36,49,-37,-30,-49,12,0,25,2,-40,32,19,-41,-16,-29,17,-11,30,8,-32,48,42,-13,-50,-28,49,41,-38,-29,3,17,23,1,30,43,-31,-43,-42,44,9,35,-9,44,45,25,-35,-23,-36,11,35,49,-26,27,-49,41,49,50,31,27,-30,-17,-41,9,1,40,-32,-14,148.8
1,13,-24,46,39,-39,-14,32,22,-39,13,15,42,40,-1,6,-37,-25,7,-47,40,7,1,-18,-7,34,-8,-48,-50,48,37,-14,10,-38,-19,-2,40,18,47,-23,-5,9,42,-48,-1,-43,8,-22,-18,31,49,39,-47,-1,37,-3,49,-22,-35,50,-25,-49,-49,2,30,-17,16,-14,17,12,13,28,38,5,30,-48,12,-47,-20,10,0,-22,-36,4,27,-49,-50,-8,46,32,-9,-29,-1,-42,-11,45,-9,-46,-20,24,-17,44,1,37,-36,47,39,-8,16,-32,18,-34,-37,33,20,6,0,-14,48,-5,-33,-46,-18,-18,-37,21,-24,-30,-8,7,45,-9,-34,-5,-23,-20,-8,-35,22,-43,50,-11,-27,-38,38,9,19,-13,45,16,-1,28,-13,31,-41,0,-32,-48,20,-24,9,14,17,25,26,10,21,-33,25,-8,41,24,-3,31,3,-49,-11,-29,-46,-16,3,3,-39,40,-50,38,-11,35,40,26,-40,-36,-45,-7,39,31,-48,9,14,-7,168.3
1,17,5,33,-37,-49,-15,-36,-44,6,-31,-44,26,-12,35,15,-12,22,21,-28,11,-4,49,25,1,-9,-21,-18,-41,4,46,-32,-30,-34,-49,50,34,-48,31,41,9,16,47,-50,-47,31,15,-42,-32,-15,-20,-5,-3,-21,36,15,-14,-36,47,-4,-16,8,14,4,-9,-19,-30,-26,-16,-50,31,9,16,28,9,-15,-26,40,-7,-7,-25,24,4,-12,19,-10,-48,21,-30,15,33,5,-27,-37,25,-20,-6,45,4,-6,45,-49,-48,-24,29,-23,12,19,-33,-46,28,-42,-6,-18,-4,-38,-12,-35,34,8,30,-18,29,19,-5,4,49,40,-2,-31,-17,-41,-30,-48,-15,15,-21,47,-17,-4,18,28,-30,-39,26,17,41,-37,32,-10,21,-23,22,0,47,-33,20,45,23,-33,30,22,43,50,24,-22,14,20,41,14,32,-26,-43,-48,-14,33,-15,-24,46,33,16,-18,-41,-47,-2,-45,-30,-33,17,9,-49,-4,-19,44,-38,21,38,-8,-10,-5,-122.8
1,-45,-28,19,-38,-26,-46,45,-25,47,6,-43,-22,39,-34,-18,-14,39,-32,-30,-29,28,-29,17,25,-36,-5,-5,19,38,36,-37,43,24,32,22,14,3,-18,39,-1,39,46,28,-7,28,26,-5,16,10,15,3,-13,36,-30,28,17,15,-27,-15,2,25,-36,-39,-2,46,-1,-39,-2,-3,50,14,-49,11,-43,-6,-12,-1,40,21,-42,4,-27,-38,-44,-41,40,23,-9,-38,24,9,37,38,-14,-50,-1,35,-39,48,49,27,-23,50,-47,-16,-40,-42,33,50,29,41,-31,18,19,42,-6,9,-20,35,-13,-47,-7,41,41,-4,41,-10,-20,19,-47,-22,-39,47,45,-35,-20,-46,-27,29,20,18,-15,5,-15,-46,-3,29,-21,27,-21,16,-3,23,6,-13,-32,-3,-7,-36,32,-38,-41,43,-42,-47,-43,-46,24,-20,-1,-7,14,1,48,50,5,-6,-6,34,38,24,-35,-16,-38,22,-13,-20,35,-3,-40,16,-25,36,-26,-50,5,-18,21,-22,302.8
1,-22,-30,21,43,21,-15,8,42,-5,-49,-9,-18,25,6,-18,37,-23,-14,33,28,33,10,-41,-43,-5,-16,24,-50,-18,-5,-22,-24,15,16,35,-49,-50,-8,43,-5,-40,-17,-6,1,5,-8,-12,-1,28,37,-24,10,-4,-48,-16,8,-14,-43,8,-16,2,2,10,33,34,-5,34,0,3,-8,46,-21,-9,-45,31,47,-3,35,-5,-25,21,-13,1,34,-11,1,-9,-9,9,15,25,27,33,-15,-24,17,-4,26,-34,15,-32,28,45,9,-1,-9,5,13,-25,16,38,12,-47,-46,-5,-42,6,2,0,31,33,-26,-27,16,-25,-1,49,-13,42,31,-48,-41,-25,13,18,24,20,40,-14,45,-29,40,6,41,11,18,50,-34,36,-1,13,19,-11,36,-50,15,-49,15,-49,43,-39,20,-49,-14,49,-15,27,18,41,29,-22,29,-15,1,19,46,-32,18,28,20,33,-10,-12,-28,-25,-46,3,43,19,-30,35,-3,7,2,33,-29,4,-25,40,-331.9
1,-40,-46,34,39,-11,-16,-26,-50,2,8,28,-28,-9,-33,-24,-21,-42,48,-2,-49,-18,18,2,29,-26,21,12,-4,41,37,-49,-50,7,35,6,12,-31,-4,12,-13,-47,-11,-25,-6,-28,-32,-11,48,-35,37,49,-3,5,-34,-24,-5,3,4,7,-7,-44,-26,-40,-20,26,-18,42,45,28,4,48,31,9,-27,42,-2,-43,-20,-5,-28,34,-41,19,-46,-25,11,-35,-5,31,23,38,38,13,14,-33,-12,46,25,49,23,45,47,-30,-30,36,-39,18,43,-43,-38,31,41,-29,-1,11,-38,27,27,7,7,-35,-39,-40,28,25,44,-34,21,-15,31,-41,-21,27,-21,-1,-22,-44,33,37,-36,45,17,21,32,33,-18,11,9,-42,34,32,-27,45,9,17,-14,-32,33,-44,3,-20,32,-1,-44,28,48,-49,34,31,38,14,-9,5,-49,40,-13,-17,-34,46,-43,50,-7,47,11,18,13,47,37,-38,19,-11,-8,0,4,-36,-23,2,-35,28,-83.7
1,49,-47,-9,-45,8,-8,45,45,-9,27,6,-2,27,15,-40,-13,-17,24,-17,-31,2,18,-26,10,-33,29,24,-39,47,40,39,11,9,-21,16,33,-12,-23,-7,29,20,49,44,-4,-21,-47,-1,12,-7,-2,-3,45,-35,22,4,-17,-34,-22,-6,29,34,49,-11,-42,-23,21,41,15,14,-17,-40,-16,48,-47,-4,-24,-44,46,5,0,-7,-49,-40,9,-11,15,8,5,9,18,50,-42,16,-12,-34,9,26,23,41,-45,-45,-50,-11,19,-47,36,45,26,-3,-1,-25,40,-33,-14,-36,6,17,-12,-39,42,22,-40,50,-13,-35,32,13,7,4,3,12,-25,3,18,10,-28,-31,4,48,16,20,-27,-29,37,-25,-14,-42,42,-10,36,33,-38,47,-2,-35,28,46,28,-50,-35,-20,12,-10,-1,-21,16,21,-2,36,19,30,5,8,-49,-43,33,-47,33,-10,-7,18,39,-29,-20,-48,-47,-43,48,31,-43,-38,28,-14,-32,43,-19,34,14,-4,98.7
1,19,-18,-25,41,6,43,14,-12,46,-4,28,-45,-36,-18,43,-6,-16,46,-32,-19,-7,42,-7,-30,-23,-23,-38,-25,-40,-8,21,-5,-10,12,-15,46,-29,50,-17,33,-39,27,4,-25,-42,-3,20,-42,-42,4,-11,1,-5,-2,-13,23,25,-34,14,1,8,-50,47,49,-22,48,44,-1,13,44,-18,25,-14,2,50,-39,15,-15,-31,24,39,9,41,-16,23,-22,23,-36,-6,-48,15,18,-48,-23,16,-20,-25,-24,-4,38,-31,-6,-22,-29,46,-22,-18,11,-21,2,-50,-32,27,41,-32,-1,35,7,13,-22,9,45,13,11,38,-22,7,-38,-30,-48,17,-45,-38,45,-23,-42,39,9,-15,-32,-40,-15,-48,37,42,37,-48,27,-41,-19,21,18,-25,-17,45,-37,-22,-33,42,-2,37,-26,4,49,36,31,23,24,-11,-43,8,-34,-42,-24,19,-50,29,21,-7,38,-48,-37,5,-23,-37,-35,-44,-9,-17,15,39,-31,39,-42,-33,24,39,41,-36,-98.8
1,45,14,-12,27,-11,15,-5,-11,-7,-34,-2,48,-32,-23,-32,-39,-10,-16,35,31,17,-1,-14,2,-47,-6,-15,-6,50,-25,8,44,6,12,20,45,-24,-36,50,-14,47,-3,-17,31,24,-33,43,-36,1,-7,11,34,8,47,-15,-23,-43,21,21,-44,12,45,16,34,7,-15,28,-1,-35,-7,35,29,40,34,9,-20,-49,-33,-40,-32,10,21,-48,34,-16,-47,-39,-9,24,32,-37,-48,-7,29,36,50,30,-20,-2,11,23,50,-11,13,-1,49,9,-34,32,19,-15,-8,-45,-13,42,-11,-10,-48,-4,31,35,-25,-1,-23,-47,-16,43,-1,-20,-44,-40,-47,-45,-35,-18,5,30,41,21,12,-25,22,20,-20,-42,11,-14,-35,14,-2,12,-36,24,-40,-43,-7,-40,16,43,-9,22,19,-6,28,0,26,49,47,-18,-15,8,7,-43,44,3,32,-30,39,47,0,-13,8,14,-40,-16,-13,-31,-5,-48,-39,36,-9,-4,-21,-32,13,21,33,9,81.7
1,19,-33,33,-25,-26,26,28,23,46,-17,19,-4,20,44,26,-4,-23,30,15,22,-2,-7,7,39,39,2,23,-33,39,5,26,7,-11,8,32,13,50,-24,-15,46,9,21,-43,45,-20,-1,-10,7,-22,-46,46,27,-3,-32,-19,-48,21,-46,36,9,9,12,33,48,36,-20,-23,36,6,-22,-3,31,15,-30,25,45,19,31,2,48,36,-37,-10,49,-19,21,17,18,25,3,44,-50,-36,26,48,16,-45,41,1,-22,-31,14,25,34,34,0,29,3,-20,47,-34,32,26,6,-3,-44,43,-37,25,18,16,-16,18,-4,-41,-19,-38,31,-28,-21,-42,-9,44,34,41,27,50,19,46,46,-19,-39,-6,-44,-17,41,30,-24,-47,-30,10,-14,4,-23,32,-21,-26,10,-41,-4,40,35,3,-1,-16,-6,-25,-17,29,38,45,27,49,-12,-1,49,45,-22,-26,49,-2,34,-50,18,27,32,47,-50,-8,23,-37,48,7,16,-4,41,26,21,40,35.3
1,-29,-26,34,48,40,39,-4,38,33,25,-39,-3,39,11,-3,-27,-47,46,-31,-47,-13,8,33,-16,-36,-35,30,21,41,-34,-24,-39,-9,-40,25,47,15,-29,34,-37,12,45,11,-34,-29,24,-11,-26,19,-25,44,-45,33,27,-45,14,42,1,-50,-2,-16,-23,-24,-9,-47,17,-13,18,4,-30,31,-35,31,-43,49,-49,32,-47,-25,0,-22,35,-28,28,11,44,-43,-32,-5,-43,-17,-5,-16,-25,36,-13,42,-28,21,-4,-42,2,-23,39,9,-25,6,-44,46,-3,7,40,-19,29,17,9,-12,24,27,33,-2,26,-23,32,-50,29,36,43,17,6,-12,25,24,-19,13,50,7,-32,-45,2,-19,12,-9,13,-44,25,-29,-5,-36,14,44,-22,-10,38,27,-10,16,12,49,50,34,-48,24,8,-16,-47,7,7,38,12,25,-31,41,32,32,47,-28,-48,-43,-13,-18,18,15,22,5,-9,29,37,19,-7,36,3,-4,-24,27,30,-21,50,-48,34
1,-34,-23,27,-15,-33,-26,33,31,-3,35,4,34,34,-29,-36,5,-8,-28,50,-21,41,-7,31,-41,39,-44,2,-16,-49,1,-48,-32,-5,29,3,12,-48,-14,-8,-1,37,13,49,-14,34,-37,42,-24,-49,41,-29,8,50,18,-16,38,-9,36,38,-8,-47,40,10,-2,-16,30,26,-13,32,-32,2,-16,-3,-33,21,-20,47,12,-28,48,-32,-7,5,35,-39,39,22,-32,-9,-24,10,-6,32,-30,8,-34,16,-17,-31,-3,-33,-13,31,14,4,1,45,0,29,-34,-3,14,-24,19,-2,-47,7,36,-29,14,-39,31,-43,44,17,15,26,-18,15,45,29,32,-19,-24,-4,2,27,-44,-49,-28,39,-35,36,-36,34,-17,-33,-44,35,-46,21,47,2,28,6,-32,-41,48,-33,24,42,12,5,39,38,17,-10,-19,23,-42,3,12,-27,-46,-8,-44,-47,-24,-38,38,-20,33,0,-2,-23,-45,17,-14,-48,0,26,10,-39,47,-35,50,14,5,47,-14.6
1,-48,-21,-35,-20,2,-31,23,8,-28,15,-13,26,45,-31,-24,-7,-4,-19,26,-2,-50,-25,40,-24,-14,37,-9,-49,-34,13,14,35,42,29,-35,-6,14,4,18,2,-32,-46,-22,29,-26,4,38,-14,1,13,35,-33,4,-10,-6,7,-24,1,-26,-42,-37,39,44,22,-17,25,-35,14,-22,-1,-35,-38,4,-41,41,-6,-21,-5,30,-3,24,-20,14,-22,21,24,1,13,42,25,22,-46,-21,-19,-8,13,-45,7,-24,50,-44,-43,-39,-24,-33,18,20,-4,-38,-1,9,37,-4,40,31,-34,13,-19,29,-30,-45,-34,42,-15,-3,-17,14,2,41,6,1,13,13,-22,39,-4,47,-26,9,-42,23,-33,11,-32,-44,-9,-50,-14,22,-4,6,28,12,-3,29,26,31,-42,44,-13,14,-39,16,43,-11,-30,-11,-15,-6,48,-40,-34,-36,21,-49,-29,-38,18,-27,34,-37,29,-23,-8,43,22,34,23,30,27,26,-41,38,-9,-48,-23,11,-43,-22,-40.3
1,-46,-46,-12,37,35,-41,4,22,38,-28,45,21,-49,-10,15,-41,-18,-14,43,-46,33,-14,30,8,40,37,10,-34,-3,-17,-39,1,-13,-1,-47,39,-26,8,10,-39,30,-29,-1,-3,11,-37,7,43,-35,-35,47,48,1,-8,6,-9,-22,32,-27,25,-35,-16,42,-32,0,11,-44,24,-32,-17,2,48,4,-50,-5,-36,30,18,-44,45,33,19,43,-50,-40,-36,-9,-46,46,-20,-5,27,15,-48,12,31,13,-16,-30,32,17,22,-5,-30,-12,6,-50,-33,-27,-44,29,23,-9,21,23,1,1,30,-29,-38,-41,16,40,-10,18,1,37,-19,35,-43,29,-32,-5,-27,-46,34,30,-45,17,19,28,-5,-43,-31,32,30,-14,49,-25,8,-39,-15,40,-50,-9,8,-33,-22,5,18,-15,-17,36,30,-28,41,-21,18,12,13,-47,-11,24,-40,-26,-28,41,-23,-30,32,1,-19,-34,-10,48,-26,14,31,2,35,-1,3,34,-50,49,-44,7,-22,-10,-23.9
1,-32,7,-7,-26,47,4,-36,-32,-40,-9,-45,42,8,-48,25,49,17,49,-22,-3,-34,30,12,19,13,13,17,-15,36,11,26,-46,-33,35,45,-36,-46,25,49,31,-34,20,-11,-10,23,-37,-46,-11,28,-17,36,44,-38,-36,12,-9,27,45,27,12,6,-32,-18,23,-48,43,3,-43,18,-32,4,0,38,43,40,10,22,45,49,-35,-23,1,-42,-45,-19,-14,-4,-43,48,39,-15,3,-44,-16,42,-41,-24,-5,33,44,13,-14,-7,0,46,-17,27,17,-23,-9,33,-30,8,7,42,39,10,-13,46,7,-24,48,26,49,-19,17,-43,-27,-39,6,34,-10,43,-24,7,38,-25,-17,-30,-32,24,19,-46,-18,-24,46,-30,2,50,33,25,42,-4,0,40,-7,-34,14,16,45,-31,-1,-50,28,-8,7,-19,17,6,2,2,-20,37,6,-22,-38,2,-36,-20,-33,47,-46,-42,-42,-30,48,1,-13,-23,34,48,-3,-18,48,-26,24,5,-28,-43,5
1,-40,24,9,-44,10,31,-50,-11,-18,-35,-15,-35,28,-10,-27,37,10,38,-13,13,-36,-30,-24,11,-31,-26,2,9,-5,24,-18,-29,-37,7,45,-11,-12,45,-6,-14,-41,30,2,38,36,25,-10,-39,-22,-7,25,-7,-20,17,20,-1,41,38,24,-49,-23,-44,40,-10,13,34,-4,-50,28,40,-47,4,19,5,-43,4,46,-3,16,-26,6,-44,-17,36,23,19,-50,-20,-27,25,-19,0,-3,-30,41,-41,20,-48,27,-2,42,30,18,11,-50,25,-36,46,38,-4,36,-41,2,35,46,42,4,12,-29,-7,-14,-32,43,-1,-11,-1,-25,-42,1,-49,-28,-7,-3,6,20,-37,47,0,-42,34,47,11,44,-36,-5,5,-45,15,-34,-24,-43,-31,-5,17,18,0,-35,43,-26,17,10,-37,26,23,19,-5,36,16,45,45,-35,7,-29,25,22,-18,46,-7,48,-38,-14,21,-19,-3,-13,15,13,-31,8,37,36,34,16,-23,7,-15,-12,-8,17,89.2
