 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100, x101, x102, x103, x104, x105, x106, x107, x108, x109, x110, x111, x112, x113, x114, x115, x116, x117, x118, x119, x120, x121, x122, x123, x124, x125, x126, x127, x128, x129, x130, x131, x132, x133, x134, x135, x136, x137, x138, x139, x140, x141, x142, x143, x144, x145, x146, x147, x148, x149, x150, x151, x152, x153, x154, x155, x156, x157, x158, x159, x160, x161, x162, x163, x164, x165, x166, x167, x168, x169, x170, x171, x172, x173, x174, x175, x176, x177, x178, x179, x180, x181, x182, x183, x184, x185, x186, x187, x188, x189, x190, x191, x192, x193, x194, x195, x196, x197, x198, x199, x200,y
1,-38,-1,-36,-48,-30,-8,21,-2,-12,24,20,-23,10,-24,36,8,-2,4,8,8,39,-10,-12,47,-3,-25,-37,-35,10,-5,46,-12,10,26,-10,31,-32,-40,-22,6,0,14,-1,27,40,-50,-16,-47,4,43,11,-7,49,50,-45,-5,41,-32,-24,-33,14,-28,5,-27,48,12,20,-35,22,48,-13,39,-23,36,15,33,36,49,36,-44,7,-37,-35,6,29,-30,-50,-15,-45,-23,2,19,-35,-43,8,-38,19,45,45,-44,42,48,11,36,34,42,18,-15,7,-30,-43,-37,50,-28,-15,28,-7,-14,-38,-2,-21,-19,33,-6,-46,-44,-28,23,-50,-34,-5,9,-36,23,-40,14,-20,28,15,37,14,23,17,13,11,-49,-44,-47,-13,-31,-33,-18,0,16,-8,4,23,15,43,-11,-3,-47,48,-23,-8,-43,41,23,2,-28,-25,32,11,42,-5,-29,44,1,-25,47,-14,-42,46,2,25,-13,22,-37,-49,-20,2,-1,-16,0,26,-8,-27,-17,-36,-33.4
1,-9,-29,-10,-27,32,48,18,-48,41,35,44,4,38,-48,-1,-11,-7,36,-39,6,4,-9,-43,19,-9,-27,-40,0,-37,-7,14,4,14,20,27,-39,18,-40,-36,-26,12,-43,-6,-1,26,43,4,-32,-5,15,24,49,23,-2,17,30,21,27,-21,34,37,10,-46,-34,46,31,-22,-21,8,-42,-30,36,32,14,-16,8,7,38,-8,-49,-31,-34,16,8,14,-18,-47,-50,25,-17,1,-23,9,5,-40,-30,-49,-46,0,9,29,20,-6,10,-17,-6,34,6,49,-24,-27,-33,-42,39,25,-12,37,28,-12,-22,27,39,-29,-49,-7,-19,39,-5,-49,-12,20,30,24,31,-10,23,-26,-27,46,-28,-1,-32,-11,-27,-43,30,11,10,-26,50,38,17,4,-41,-15,48,-44,-27,-42,-42,11,28,38,-50,8,-23,-11,-1,-33,-16,21,-18,-31,27,6,43,-28,-34,2,-38,32,-44,30,-14,-35,-36,50,38,-13,-43,46,14,1,34,-20,26,27,-15,-26,2
1,44,-14,11,43,5,-47,-2,-3,43,14,15,-46,-38,21,0,-2,2,14,-3,-10,17,-30,-15,47,21,35,43,-38,12,-22,-48,-29,14,14,-37,35,-17,-23,48,-25,8,12,-20,20,-17,30,-33,1,-40,-20,41,-7,0,43,-10,37,27,-18,50,-46,-24,-49,43,6,-19,22,-10,15,50,-13,40,-27,50,36,43,49,16,26,-1,-8,22,-44,35,38,49,-26,24,-9,-27,-11,-4,-35,-43,-46,22,-46,26,-39,-15,25,-1,-25,48,-36,27,6,29,-42,48,44,0,19,50,-15,6,14,-25,-20,-45,-36,-15,-33,-20,-42,-29,-49,-37,47,29,-2,-12,44,-11,-49,24,-34,-26,2,-26,-29,-4,-9,41,-5,26,-4,-41,17,-8,31,32,28,48,28,36,-32,29,15,-36,-27,30,-32,-33,-32,-30,7,-50,-40,-41,-25,-19,5,16,-29,16,-43,18,-9,24,-41,-29,-29,3,-32,49,-45,-14,-7,20,-33,17,-1,-49,0,-16,38,-44,-16,48,202.9
1,-35,-25,-21,-14,7,0,19,14,34,-41,-46,44,-19,-25,-38,-35,-26,-33,2,17,4,-15,-17,-48,-14,-1,-48,-26,6,-13,-29,-13,12,-34,24,-31,17,-8,-1,0,-33,3,-41,-2,29,-28,14,-48,-45,32,-15,9,33,-15,-22,-32,34,-20,-42,-45,17,47,-7,46,-38,33,31,29,41,-21,46,-43,33,-46,-28,11,43,36,-21,49,-17,-20,-27,-35,15,1,50,-1,32,-42,4,-36,-46,13,26,33,-5,6,12,-15,36,-27,-41,-16,44,-19,11,3,33,40,1,-35,36,-10,47,1,42,46,16,-11,20,-31,-31,-10,-1,46,-27,44,-33,1,46,-48,24,-46,-14,-17,-15,13,36,34,-32,-48,49,-46,-7,11,5,-16,-28,-30,-11,43,-45,8,49,4,-31,38,-36,-13,-12,26,-45,28,30,-42,-39,31,21,13,-20,40,16,-22,44,-42,5,-36,-42,27,-16,-37,19,-11,-13,-16,10,7,-29,-10,10,10,-35,-19,-47,11,-11,31,-43,-414.9
1,27,-6,-13,16,26,15,-25,34,36,-11,8,12,-11,-13,-19,-6,24,-19,20,47,2,-41,6,28,-26,38,32,35,43,-22,42,19,22,-22,-50,-3,9,42,47,-6,47,-30,23,-15,7,20,-4,-19,-50,-35,-23,2,-25,0,-20,-1,-47,28,-50,46,-45,8,-19,-6,3,48,41,28,40,4,39,2,24,11,4,48,-20,50,45,-20,-36,38,32,-45,-13,28,-29,-44,5,-29,19,-23,29,16,21,48,13,-23,26,-32,31,14,21,-29,-26,-26,-32,-30,40,-38,0,-47,16,48,26,-47,-8,47,26,13,-33,-6,40,12,-41,10,-24,-11,38,-49,7,-16,-19,-23,5,-29,-33,-11,-9,-44,-33,41,27,34,4,2,3,46,-36,-22,9,-19,23,-2,9,-2,25,35,37,12,2,-6,46,33,-13,-33,-47,-29,6,-6,44,24,-50,-14,-27,5,38,26,0,-49,-47,25,49,-8,-27,-26,41,14,25,-7,-25,-23,37,37,26,41,20,30,-39,52.2
1,-24,40,21,16,41,-43,5,-39,11,-20,-23,13,-17,-48,-23,-8,42,-33,-18,5,43,25,-4,36,-22,49,11,35,19,-44,12,11,47,-18,43,3,-11,-3,14,-50,-7,7,-21,26,9,-28,34,-34,-10,32,-13,-18,-27,33,34,1,-2,-6,-15,-34,1,47,-7,-37,45,-49,16,-16,-2,46,-50,41,2,-21,-18,28,1,33,44,41,14,-19,39,37,30,22,-13,-23,33,-12,-41,-17,-50,2,-4,46,-31,28,46,17,23,46,-27,41,-26,-28,18,-9,-46,12,-18,18,43,37,5,-12,-25,8,16,-43,13,25,-44,13,44,2,-26,-38,46,-31,-4,-16,-36,-15,-26,-12,7,43,-4,-23,-30,-6,46,29,-20,-34,-34,5,-10,32,12,-48,-27,18,-18,33,36,6,11,-3,26,-44,31,6,-42,22,45,-19,-20,-44,9,0,0,-30,-22,30,-48,-40,-49,-8,9,-21,-39,32,14,-7,-20,-35,49,41,13,-10,14,-41,47,22,31,7,19,49.5
1,-40,13,-23,-24,-38,-3,4,8,-35,15,9,8,-27,39,19,21,-32,28,-50,-17,26,7,46,33,37,22,29,-26,-32,-49,44,-21,14,-30,-29,26,-16,26,50,-35,-44,9,23,46,-37,-43,-18,-19,35,49,14,-23,5,-24,-41,-42,48,4,-18,32,5,-25,-40,-32,-38,49,10,-38,24,9,-23,-4,34,17,-43,47,24,-11,44,-25,-13,8,2,8,0,-23,16,-37,31,49,45,-49,40,22,-31,18,20,-5,-4,-41,20,-10,5,4,-44,12,-34,-4,17,-40,-13,-47,-16,5,-23,0,32,44,13,-22,8,7,-21,-37,-22,-36,32,14,-25,44,23,46,-17,-23,-35,-45,5,48,2,38,24,39,7,-43,-40,35,7,42,28,36,37,-49,-7,-35,-36,-13,47,12,-49,-29,6,-10,33,5,-16,14,11,39,12,29,-7,-49,-17,50,26,-7,34,49,-15,-23,35,38,-22,44,-48,-41,47,15,-13,48,3,9,-46,-15,-36,-12,16,25,-24,-60.2
1,44,-31,-15,45,2,-15,20,46,-32,19,47,-4,-31,34,-10,-38,2,-1,-42,-33,3,23,-14,-39,27,-13,-25,-36,-48,16,-44,12,35,-8,7,-13,-7,43,49,11,-23,45,23,-4,-6,-37,-26,46,-22,-17,29,31,22,-36,43,-36,2,34,45,-30,0,17,33,-16,25,-11,-13,-33,48,-15,29,-25,46,-33,-13,-45,-20,12,-49,-25,11,-4,22,-18,-23,14,-38,-5,-2,-44,15,14,23,-3,14,-2,2,-49,-19,-34,-48,-41,-9,49,-23,28,-47,-27,-45,21,-36,16,34,37,14,-40,-34,26,5,-20,-2,36,44,38,-17,8,-49,1,-25,-18,17,-23,-8,24,42,-15,-32,12,-26,-27,49,-45,6,32,42,-31,8,-43,12,29,-46,-41,15,48,47,14,-29,14,31,-4,47,-36,-10,-46,38,-19,-45,-45,43,-21,46,42,-16,1,-11,42,20,14,16,48,-8,20,-43,23,-17,20,-48,5,-16,34,17,47,48,-44,-50,1,-12,-45,7,56.4
1,47,-16,2,4,-15,19,44,43,-12,7,8,-14,15,-23,-41,-12,11,-5,-10,32,-5,40,-2,-9,3,5,-9,-46,43,-4,11,5,-3,29,-41,-2,-3,-48,-10,1,-25,49,3,40,42,-22,44,2,-10,-50,-17,35,40,32,43,-7,-48,-17,-37,11,-4,-10,-35,9,-32,-26,23,-19,43,29,-2,34,-7,18,-10,-15,46,50,3,-15,50,37,37,6,-16,29,15,-48,28,28,13,40,-33,28,-36,-49,19,37,49,-23,16,-4,28,-42,30,-33,-41,26,-34,13,27,33,-1,-21,-12,-1,24,-48,1,2,-4,30,-43,13,-27,-28,-20,42,25,-22,36,-44,-10,13,32,37,-4,41,12,-22,3,-46,-40,18,-50,-36,33,24,33,50,42,-22,29,16,7,-48,4,3,10,-22,-3,-5,-49,38,24,33,24,36,23,-49,31,43,22,7,-24,-12,22,-41,-38,-30,-42,20,-1,38,-15,22,6,39,-25,-35,34,22,-23,35,-25,-50,17,15,3,7.4
1,-45,-18,-17,14,21,40,41,-42,-23,50,37,-2,24,-27,13,-23,8,-50,33,-37,-25,49,13,14,42,-3,5,8,30,37,-40,1,35,-41,-35,5,50,-45,-20,43,21,-34,-44,-6,-45,19,22,14,20,-30,-7,11,35,-45,41,26,-32,-38,-16,48,49,-40,-2,-1,-30,13,-46,36,-16,-50,28,-46,33,1,-35,39,-31,3,-32,5,23,11,33,-26,-18,23,50,0,1,50,-37,-1,-40,-23,49,47,7,19,32,41,19,-25,12,1,26,27,-45,12,-21,-27,-34,-49,0,49,-25,32,-12,42,48,39,41,27,-46,17,21,19,13,-23,-47,-6,34,-12,-14,-5,5,-39,-29,11,23,0,34,6,-32,-16,-30,-41,32,-26,-50,-4,30,8,39,34,-26,9,-32,4,36,-29,14,20,-25,50,31,30,28,19,-10,-34,-32,41,22,-48,41,9,-38,-12,33,29,0,12,-48,-11,-39,44,48,-21,-3,0,-34,-40,36,-43,27,16,38,4,-16,-27.9
1,44,20,-31,0,-42,-29,-10,17,50,-5,-35,-5,45,28,-3,-17,5,-10,48,1,3,-3,-17,-20,-18,-9,-44,48,-22,-24,49,38,12,-33,-12,-14,-46,-6,19,21,39,35,-35,0,-22,-22,33,33,-15,30,-17,38,43,17,34,-26,-43,40,-28,-49,32,37,39,-6,-47,-24,-4,24,-13,-35,-6,-25,50,-25,25,-23,4,-26,26,39,20,-41,-8,13,-8,-24,37,-35,32,25,-34,14,11,21,24,-20,48,36,21,-16,-50,-36,-25,50,-44,17,43,10,41,-15,-36,-24,-40,-28,39,2,-2,-8,17,47,33,-1,-24,-40,-31,16,-44,33,1,27,33,2,8,-42,-33,14,-9,27,40,48,-39,-47,-27,-29,-25,29,-11,-10,37,22,-48,19,-30,-22,-5,-45,44,2,39,-40,45,-13,-22,2,-39,-4,-35,2,39,-46,-1,50,24,23,37,16,-33,-25,22,-47,13,24,-12,33,18,0,4,-23,-49,-8,-13,12,30,16,-36,41,28,46,-41,21.4
1,-18,17,8,48,-10,47,34,22,-37,25,-7,33,-13,33,38,36,0,-13,-11,27,-46,-2,-36,16,44,-4,-4,34,40,-8,9,-29,25,-33,-32,31,-37,18,3,44,-8,12,-8,-5,-5,-21,-20,45,16,-15,22,20,33,2,-48,26,14,-2,-24,3,6,35,24,-20,-49,8,28,32,-25,-20,-9,17,42,33,28,-48,-38,-43,48,-6,-8,-15,-36,42,3,33,17,33,47,43,-15,3,28,25,-1,-5,-18,-24,-24,-27,-28,17,40,31,-34,-17,33,-22,-44,-4,22,-36,-3,2,-45,50,-16,23,-2,48,-19,33,0,-42,-27,15,-30,5,42,-38,28,-37,-4,-17,10,12,-18,-7,40,-12,39,-23,3,-48,-4,8,18,-4,47,-34,-7,-22,49,43,-48,-28,-26,-28,-7,-35,-15,38,45,-3,37,5,-42,-31,14,14,7,-32,41,-41,-30,-14,-16,39,-1,-20,-46,42,8,19,1,11,7,25,-1,17,6,0,-30,-34,47,-44,-13,-46,42,150
1,-50,-16,-35,-31,42,41,-45,44,-26,10,-8,5,-20,-16,29,50,35,-45,-28,9,5,5,-36,21,25,-20,18,-2,-16,-12,-11,-16,23,4,-31,14,-5,42,-27,-15,1,16,6,32,50,-15,-3,0,-44,19,-42,-23,-26,39,49,49,35,16,-38,-32,-47,2,-31,-8,22,-12,22,33,-21,46,-32,-3,11,24,-22,-24,25,25,26,32,-41,0,-42,50,-46,-44,15,39,-12,27,24,-42,-22,43,0,-50,47,39,33,-24,34,17,23,-40,-43,17,-48,32,-9,28,-21,-34,44,-46,-34,48,27,31,36,-35,-27,-25,40,2,-33,-45,-32,-36,44,17,-44,-7,-16,-5,-31,-9,-39,-29,39,-32,15,-32,-16,8,39,-34,5,15,13,-43,-4,37,-18,-15,-12,-34,-9,-28,-20,-50,5,-48,-6,39,-3,13,46,8,1,1,-8,-35,19,-8,-10,7,9,11,38,38,-16,-16,24,-17,19,28,-1,26,50,29,27,5,-3,-30,-41,44,-1,22,-33,-51.3
1,16,-28,9,-2,7,17,38,30,42,-36,17,30,-1,17,3,32,-14,-19,-20,28,47,25,4,-33,-29,-10,44,31,6,-19,48,-29,3,-28,19,-41,39,-28,39,31,-13,-29,-24,2,39,29,-17,41,26,-21,18,-11,20,39,-28,7,-22,32,-13,34,-38,-50,22,15,-28,-10,-10,27,-21,45,-27,16,-34,-1,-33,21,45,-34,11,-14,-39,45,25,31,33,14,-13,28,-5,-10,-23,8,-10,49,39,12,-45,-21,-46,-16,-27,-22,16,-45,-7,-1,26,-47,15,-48,-10,-8,14,31,-28,-38,-6,-25,40,6,15,-33,-37,-46,32,-49,-18,37,47,-14,-30,-30,-20,2,-25,-10,-50,18,-7,-19,-14,-1,23,50,-20,11,-38,-10,36,18,12,0,35,-9,-30,-17,-7,2,-31,-45,5,-44,-25,1,8,-33,41,9,1,-50,6,37,-1,-21,3,-5,40,-19,2,-8,49,-37,8,0,5,29,33,14,47,-49,19,-33,24,11,19,-18,28,-25,7,101.6
1,45,-25,-38,-3,-9,-9,50,36,48,-20,-13,-45,46,1,13,-5,22,-43,44,-15,21,11,-47,38,-15,-20,-28,17,-43,-36,-27,18,-11,-15,-35,30,-7,-36,-18,-10,-39,19,-5,-44,36,24,-33,7,32,-40,42,-32,21,12,22,-45,42,11,-12,16,25,11,-17,30,13,-2,10,-45,-21,42,-39,-44,-24,-28,29,-38,12,46,19,-41,22,-23,-23,-8,39,50,-36,-4,10,-32,-39,-16,-4,-39,-37,-42,9,-11,30,4,47,7,10,40,-5,-12,-49,-44,50,-14,-34,21,13,-7,30,-33,-42,44,14,-16,-39,25,-16,7,36,-36,-19,-39,3,27,-19,-34,-17,8,-45,28,12,-44,1,12,-42,17,-18,22,26,28,39,1,-13,2,35,-1,44,-31,22,-5,-17,20,6,2,-4,38,-16,-4,-5,-11,40,23,-39,-10,-16,-30,23,-17,8,-35,-40,-4,16,-2,15,-34,13,-26,-15,-50,19,-16,-14,-25,3,33,29,37,45,40,43,34,12,-117
1,-47,41,13,40,13,46,-3,28,22,10,-7,-31,41,10,-2,-36,11,-35,33,12,1,24,31,50,-32,-17,44,-43,-25,28,-14,46,18,15,35,47,10,49,25,48,8,34,-33,-36,-41,-19,-22,-13,-4,-40,49,48,1,-5,47,19,28,41,-7,-47,-16,29,49,18,-7,-1,14,19,-37,-46,16,-13,39,-1,1,48,-3,29,-16,43,40,49,6,-10,-7,3,25,-29,-41,-33,41,-41,46,5,-7,-46,20,-44,-11,34,-39,-45,-30,16,-30,22,13,17,0,14,10,-45,12,32,-39,22,-16,37,43,-41,20,-1,35,16,-47,-23,-14,23,-50,26,6,28,-3,-7,-7,17,-36,22,-16,-20,-15,10,-48,14,-9,30,-15,-8,-18,44,-33,-48,-8,-48,-16,-5,46,20,34,12,-39,-44,-11,8,-1,-2,42,-21,-30,-25,-25,-29,1,-23,35,42,24,-31,50,-45,-38,-33,-43,4,36,-43,15,-3,-6,-1,-41,5,-29,-36,30,20,13,21,15,488.1
1,33,12,40,-47,-38,34,39,20,-27,24,20,-22,3,3,-48,23,-46,26,-12,1,-31,3,-24,25,-10,-9,4,26,-47,41,-10,2,2,46,5,-20,-5,-41,50,18,0,-15,13,-48,4,-19,25,8,-44,29,26,-24,48,-49,17,-13,-8,37,-38,-39,27,-32,13,45,31,-32,-26,-25,44,40,10,-7,42,39,-5,-5,36,37,-47,42,-19,29,34,-21,30,0,-18,39,-48,-5,50,-5,-21,13,-11,-41,-3,-21,-49,-44,36,-23,0,27,32,11,-29,17,-37,41,-26,-5,19,-42,-10,-35,-26,22,20,-23,33,19,22,-38,48,28,38,-40,-44,5,-33,42,32,-17,-16,-21,10,6,46,24,-4,-30,-32,32,45,8,47,-32,46,-18,-39,29,17,0,7,15,-23,-6,-9,50,50,-26,8,-3,7,42,27,-33,-3,-12,7,10,8,-9,-9,-32,15,-47,-13,10,-15,-36,-12,-49,14,45,-18,7,-45,24,7,-46,14,31,-33,-29,22,44,-46,-55.5
1,36,49,11,-5,6,18,2,25,-18,5,28,42,40,8,-20,7,-28,41,40,-5,46,-21,18,16,43,-2,0,30,37,-41,0,22,-43,27,33,-20,-6,-16,-46,26,39,-2,18,-6,-45,14,17,44,-30,6,-11,33,1,-44,-36,-40,-29,14,6,-43,24,-44,29,31,33,-23,-40,44,11,31,19,-1,45,-48,9,-50,-18,-25,10,3,-2,49,-15,15,22,-1,25,43,-37,-19,16,3,-47,-40,50,2,-13,27,-5,48,7,31,-38,-32,-1,-13,-32,32,12,28,-16,26,-7,-15,-9,-36,34,32,23,13,29,-12,32,32,-36,32,-50,1,8,-39,-2,31,8,-24,49,-43,13,33,39,-26,-23,39,17,20,-27,-43,0,23,5,39,-48,-16,43,34,32,-44,-19,32,7,5,10,21,-48,-33,47,-50,-26,9,0,29,-1,27,17,-35,-38,6,39,12,46,-6,-34,48,28,-42,-3,-25,-36,-5,24,-13,50,-17,-43,18,-34,20,-15,-43,-22,108.8
1,35,36,-7,-23,-31,9,-11,-9,-3,17,-14,7,33,50,-50,7,-37,-24,21,-26,50,24,40,49,-3,8,-36,-34,43,-29,-40,27,24,3,20,9,-39,-42,50,-25,-9,-48,32,-27,18,-1,30,-3,25,-34,21,-10,40,11,-12,-48,-32,-32,-32,27,-10,-22,3,30,-3,39,-12,-25,47,-47,0,-13,22,48,-24,-10,-4,22,3,37,38,-26,-24,-7,35,14,-5,19,33,13,-5,39,7,14,18,-47,2,22,-22,-36,-9,-6,-33,-37,-42,-7,-31,-30,-36,22,-43,18,12,-17,-40,-4,14,5,31,-38,34,-25,-50,-44,5,-16,26,-44,22,21,37,-38,31,-47,42,39,-4,27,26,-24,-1,33,44,27,32,20,-27,-39,41,20,-27,-10,12,40,-4,-34,-27,39,40,11,9,26,24,-11,30,-19,45,42,-42,20,35,-27,-32,28,50,16,-36,39,28,-46,9,-50,-5,-30,41,7,-14,30,-5,42,-9,20,18,-36,26,-37,-39,-14,-46,-2.1
1,-31,22,39,-8,40,-17,-8,5,-3,47,-18,-33,5,50,12,-9,6,36,28,-15,47,19,26,17,-48,6,-8,-35,18,28,37,37,-1,-9,46,-46,24,-47,-25,37,50,-26,-46,5,-27,-18,46,29,-33,-11,30,-36,25,6,-3,-7,28,5,9,-5,49,-5,49,-3,2,10,-33,-24,13,-8,29,-22,-18,-1,-1,-29,32,-39,50,15,0,30,-5,41,-49,42,-16,29,-4,9,41,-6,20,5,7,-29,-36,-10,-37,-7,-1,43,21,31,-9,-30,-48,39,-19,18,-30,-3,-37,15,-12,31,-27,-12,10,-15,47,-34,-4,-18,21,19,3,1,-41,17,44,-26,-25,14,-46,16,34,23,-29,31,-9,-9,-22,4,22,-18,-49,11,-14,11,47,49,-7,-42,-20,-37,27,33,14,2,-35,-27,26,-10,37,-3,23,-13,-31,44,34,10,-50,-39,31,-12,-41,32,50,-5,-42,46,-7,1,20,23,-20,-4,-28,10,15,-13,33,-10,28,-15,37,0,-12,291.1
1,23,-41,-28,49,-41,50,29,-3,26,-24,-38,-30,-50,24,-20,-33,-7,19,-37,40,41,-11,4,45,38,10,22,-27,-37,38,-23,36,47,-35,34,22,-35,-21,35,41,-29,48,27,-28,21,23,-45,-36,-42,-31,20,49,-26,40,9,-38,-1,-20,-49,12,34,-22,-3,30,-6,48,-33,-25,-24,-48,32,-3,16,-26,-15,-48,14,-9,-34,22,-24,2,20,0,-9,-21,12,7,-25,-21,-32,-41,8,-18,5,18,-21,23,9,5,-9,-44,18,23,-20,-47,25,44,-6,8,15,20,-41,-49,36,-33,47,-36,24,38,-7,8,47,-50,40,-32,-16,35,7,43,-45,48,49,24,-14,46,27,-40,5,37,18,-30,-28,-6,38,-43,11,34,-29,-16,-13,15,8,-16,-19,-36,-32,16,49,25,-26,21,-12,40,-6,24,35,37,34,-45,23,-32,-25,45,12,29,-49,-28,12,-27,-28,50,4,-4,50,35,10,34,-34,9,8,-43,46,46,47,-11,-15,-3,-25,96.6
1,35,2,48,-48,-6,8,14,-28,9,2,1,-2,-10,-34,18,37,32,-31,-38,15,-15,-13,-28,-8,-18,34,-46,21,35,-33,12,19,20,-25,22,30,33,-49,-49,-42,-30,-32,-28,-24,-16,41,29,-35,-41,42,-4,-40,-22,-16,3,11,34,-27,48,18,-9,-24,-13,27,1,-42,6,-50,26,-27,25,46,-8,47,-28,-8,37,-50,-26,12,8,20,23,3,-46,42,30,38,31,27,6,-29,19,9,48,-30,17,-31,37,-42,-7,11,-46,1,7,43,43,-40,9,-34,-12,-33,3,27,-14,7,18,-35,-40,-1,42,-18,-14,11,41,-50,-3,-27,-31,50,-18,-22,10,-48,29,33,11,-12,43,-31,-30,48,-48,23,24,-12,46,-42,3,-44,7,-39,-46,9,-12,46,9,1,35,-5,0,33,23,-41,35,-32,42,-5,-28,1,-19,-8,-36,50,-35,38,-12,-40,46,7,33,-32,18,38,28,22,-1,-14,-28,50,-3,22,33,37,31,-17,-46,-11,-5,-112.1
1,43,6,-8,-16,20,-9,-35,7,29,43,-31,-48,25,-13,20,-22,-36,-42,27,-33,-20,-7,14,-48,-25,0,-1,-26,-30,4,19,29,-41,-40,-37,-5,2,45,19,47,37,38,49,-22,41,-15,6,22,-7,50,39,-11,-8,-32,-9,17,-15,7,41,-29,-40,-24,-50,37,-48,30,48,4,24,16,-33,11,-31,32,39,-40,33,-6,32,42,-41,-14,-19,1,4,-12,34,5,45,25,27,22,17,27,-26,19,6,-29,40,46,38,23,6,-44,4,-40,33,-13,-29,14,45,-20,50,-25,32,-30,14,15,-9,-26,-45,-33,12,-12,10,36,-43,-35,-43,13,-39,11,-15,-17,-17,5,-40,-34,8,-19,-4,3,11,-38,28,-42,49,-43,-10,-11,49,-39,7,10,0,33,-38,-27,49,36,2,26,-4,37,25,-5,-9,35,-23,50,-35,24,-32,-7,2,46,-33,0,20,-27,5,18,-15,28,44,1,11,-45,-10,-25,41,42,17,-48,-6,-9,-2,35,43,123
1,25,0,24,-36,18,33,-18,-20,-50,-2,16,-27,-47,50,-26,31,43,25,-9,49,31,-18,5,22,49,8,-35,-10,-45,17,-18,-4,33,22,-23,-33,5,-25,-3,5,24,29,-6,-7,28,-15,-27,20,-41,-19,-16,7,13,40,-22,12,-3,-40,18,-32,27,16,-20,9,-13,-27,-8,42,-1,39,-38,-28,17,-27,15,-40,8,4,31,17,1,-36,40,31,20,-32,-42,-34,45,-8,-50,21,-43,48,46,-40,-30,-12,19,19,43,31,7,-24,-47,38,-14,11,-42,33,45,-25,14,34,-45,-17,18,30,-34,12,38,33,49,45,30,45,22,-50,49,-10,-15,7,-30,43,-1,41,30,2,1,38,-16,-39,30,48,46,35,48,-21,-19,-37,42,-32,46,40,30,-8,0,1,-8,-36,7,27,-12,-7,-15,37,-17,-35,-12,1,19,-11,12,-2,-48,-27,50,50,3,47,29,-40,-36,-9,16,10,33,33,27,41,13,-17,17,-50,27,-48,4,-41,34,-36.7
1,42,-24,-32,47,39,17,50,28,-18,15,-20,-22,-6,-44,-42,35,-11,19,-17,-29,-5,-27,34,-5,40,1,-29,8,-46,47,-9,12,-27,10,9,-39,43,-26,5,-26,39,2,-32,-18,8,-24,33,47,11,-35,34,23,-12,18,-33,45,35,-12,-32,39,-50,-24,0,-27,2,25,-50,-6,49,6,-16,4,-43,-32,2,-19,-6,-15,45,22,-34,28,-6,-29,-39,11,32,46,15,50,34,15,-25,-50,5,-7,25,-29,3,-10,27,37,44,0,21,-5,-2,32,-4,-8,3,-21,36,47,0,48,-27,48,43,4,13,-7,35,39,-7,-11,48,34,-23,1,-27,-47,-13,33,-30,25,-22,-16,6,-10,26,-42,19,11,21,35,-26,44,-2,-33,-37,-39,-24,48,50,19,-47,13,-32,-20,-37,-8,50,-33,41,-31,42,35,3,-3,-25,45,5,10,-28,-25,-39,-4,35,9,-21,48,20,5,11,-15,40,14,49,25,44,-39,-34,44,-22,23,29,-31,8,33.1
1,49,16,33,9,37,-42,31,28,-31,44,-22,29,-28,-25,-2,-6,3,34,50,-34,32,24,-40,9,6,20,38,-21,-2,23,37,-38,-45,-15,22,42,-7,2,-14,-21,-39,14,-43,-16,6,5,-6,-42,-46,-41,-26,36,34,-50,-5,-45,20,49,-16,35,21,37,47,26,38,18,-16,48,37,20,-24,48,50,-17,48,5,4,-43,13,9,-33,4,-40,17,4,-29,22,41,-31,23,-9,7,-25,-13,49,-37,22,-18,27,8,18,-48,-29,18,-49,-31,-28,5,-24,2,30,-41,22,41,26,42,-39,-2,32,48,37,-28,4,-39,-24,2,41,48,1,17,-29,-32,-15,-8,2,-14,-23,-9,8,-30,43,-13,-21,-20,44,-45,-29,-45,-31,20,19,-45,42,-28,-34,34,-10,24,31,41,-10,18,26,26,-40,-23,28,-47,18,-15,-27,-24,-11,3,6,-18,-26,28,-47,-7,-3,22,-2,-46,44,-20,5,-16,-47,-49,41,-40,20,16,2,-4,44,-21,-1,127.9
