 x1, x2, x3, x4, x5, x6, x7, x8, x9, x10, x11, x12, x13, x14, x15, x16, x17, x18, x19, x20, x21, x22, x23, x24, x25, x26, x27, x28, x29, x30, x31, x32, x33, x34, x35, x36, x37, x38, x39, x40, x41, x42, x43, x44, x45, x46, x47, x48, x49, x50, x51, x52, x53, x54, x55, x56, x57, x58, x59, x60, x61, x62, x63, x64, x65, x66, x67, x68, x69, x70, x71, x72, x73, x74, x75, x76, x77, x78, x79, x80, x81, x82, x83, x84, x85, x86, x87, x88, x89, x90, x91, x92, x93, x94, x95, x96, x97, x98, x99, x100, x101, x102, x103, x104, x105, x106, x107, x108, x109, x110, x111, x112, x113, x114, x115, x116, x117, x118, x119, x120, x121, x122, x123, x124, x125, x126, x127, x128, x129, x130, x131, x132, x133, x134, x135, x136, x137, x138, x139, x140, x141, x142, x143, x144, x145, x146, x147, x148, x149, x150, x151, x152, x153, x154, x155, x156, x157, x158, x159, x160, x161, x162, x163, x164, x165, x166, x167, x168, x169, x170, x171, x172, x173, x174, x175, x176, x177, x178, x179, x180, x181, x182, x183, x184, x185, x186, x187, x188, x189, x190, x191, x192, x193, x194, x195, x196, x197, x198, x199, x200,y
1,-22,-38,37,-11,34,22,-33,45,48,34,50,8,-19,13,-11,-15,-34,34,-32,46,-17,-30,7,8,0,19,46,0,12,10,23,41,22,-24,-21,-28,48,-38,-34,11,12,33,-32,9,-5,-27,45,11,-44,-38,-28,-45,49,29,-20,-2,-3,-25,14,26,36,-47,16,-27,-21,11,-5,-24,-11,-22,37,-50,-40,-46,9,5,-23,3,32,-50,15,-47,22,-21,32,-49,27,46,44,-43,-13,-5,-40,-48,18,-11,-21,30,-19,18,24,34,-16,34,4,43,-46,-3,-38,2,-3,-7,5,36,23,-48,37,-35,48,-4,-28,-16,41,-18,-48,-25,-13,48,-46,-16,-19,-6,-33,15,44,21,-26,14,-32,-14,-35,-19,29,20,33,-33,22,-14,-17,-14,32,5,-14,23,4,-11,48,41,-48,18,42,-16,28,-42,15,21,-4,39,-16,-20,41,-1,-23,20,35,-40,37,-28,-4,-31,8,-23,-9,45,16,45,50,-21,1,-49,13,-8,-49,-10,-33,17,-40,13,-29,174.8
1,-40,9,-38,9,36,32,-41,46,-16,-18,-43,-30,40,-15,-23,0,17,-29,-35,47,-12,-33,9,-3,35,16,14,1,26,43,23,37,1,1,-39,-48,-18,-29,49,-18,3,-45,-32,-42,-44,-5,9,-10,-18,24,-14,-13,7,11,34,-8,-24,-37,9,19,-45,48,-29,-28,-2,-18,-26,-4,-31,39,-5,22,11,-21,-3,-17,-9,-45,23,23,-5,25,-41,-48,-14,9,-40,-22,22,-15,47,-7,50,34,-19,-37,-34,-28,-24,-15,-40,-13,24,-13,16,-30,21,-44,42,-7,-4,-14,35,-29,-46,37,31,31,-36,-32,-34,28,-22,32,11,9,45,-7,31,37,-5,8,-27,35,45,40,-46,15,12,12,25,-43,48,9,46,19,-5,26,-1,-25,10,15,19,38,-38,-20,-3,-43,-11,44,10,34,1,34,18,-4,-11,-12,27,-50,16,1,25,14,-41,20,49,-30,-39,-3,-4,21,29,-36,9,41,-40,22,14,-34,-19,-26,50,33,-43,-16,45,-4,-12,-146.3
1,21,-38,-46,-28,37,-16,48,6,-18,35,17,29,-20,-46,-27,-40,-21,-36,38,17,28,-47,48,-49,19,30,25,19,24,37,24,-5,50,28,-17,36,28,-20,-42,26,-36,-9,-30,-40,-5,-6,38,24,8,-9,-10,-15,-40,-12,-47,29,34,-6,-36,8,-19,38,19,-20,-19,-49,32,25,48,40,0,29,-19,20,5,26,-37,-42,-34,21,-1,-28,23,9,-24,-8,-46,-40,36,35,-16,-34,-12,-48,-38,19,20,45,-7,17,34,43,-39,31,12,-17,-27,-8,-9,-45,-38,41,-23,1,-35,4,43,36,14,29,20,48,11,-43,16,24,-8,-15,18,1,18,-33,-7,30,15,22,-38,38,-37,-31,43,42,26,-31,-7,42,-11,-49,-7,19,-4,-37,16,-43,37,-19,31,46,-18,-36,-4,-50,-19,40,-4,12,-23,8,-1,-44,-7,-43,14,-31,-23,23,-40,-18,25,3,-49,-30,-18,-17,-23,36,15,24,31,13,38,-24,13,36,32,-42,-37,25,-18,21.3
1,13,31,26,20,-5,45,13,34,21,46,8,40,13,-5,39,46,-12,24,-24,-38,-30,40,16,-4,2,-33,45,-23,-19,19,-25,10,-34,17,46,11,11,9,-6,48,-30,19,38,-1,-37,26,-6,-33,-35,21,-21,-15,-24,12,-3,-6,-5,-43,21,-8,27,13,-49,43,-21,14,-31,41,39,-21,4,-42,14,-9,-27,27,33,17,45,14,-47,40,15,-21,-33,29,24,-21,36,-40,21,12,23,-11,-30,-48,-48,-11,9,41,-15,-38,15,49,-30,38,-8,19,-30,-14,50,-26,42,14,3,26,-8,43,-46,-22,-47,25,6,-8,-37,27,-40,32,32,19,22,-34,-2,-48,-35,-16,40,7,19,-40,9,18,-50,-34,49,3,42,-44,-38,46,-50,32,-13,7,-27,-34,-17,-16,49,31,19,-14,48,-34,-11,29,-34,45,-49,36,-46,-24,-31,-46,-8,34,-26,-50,41,-48,12,41,34,49,-3,-44,-35,-4,-10,30,44,-41,-35,41,42,-30,-15,25,-35,193.5
1,-14,-24,36,12,-5,7,-47,46,31,20,36,33,-18,-8,-18,-20,6,-12,-39,18,-5,41,11,-30,23,1,-39,43,36,2,24,38,28,10,-1,-27,33,-31,-32,13,39,20,-39,37,-39,-41,-33,-17,-3,45,-49,42,2,12,28,-26,30,6,33,-19,-43,-27,-31,36,-1,-16,25,-19,3,9,10,-42,-22,-13,45,-45,-4,28,-11,43,23,-44,1,-26,18,-22,-36,-37,34,13,-5,42,36,-20,-7,-50,14,-33,-19,-33,26,41,42,20,-23,36,25,-11,14,30,-18,-14,2,-1,-24,37,-7,-10,50,-23,19,-40,35,-29,-10,-23,-29,21,-40,3,38,36,-41,-5,5,-47,-20,46,-8,44,-8,-10,46,44,39,-29,30,-18,-23,-4,-25,13,6,26,34,13,19,-46,-17,29,-27,37,-20,50,-19,1,-48,-23,-4,-6,-29,4,35,33,-36,-11,21,10,-13,48,-45,12,-24,-22,-47,-41,7,22,31,6,-34,20,-8,-4,19,-11,13,21,16,150.9
1,-41,32,3,-21,-18,-14,-7,-13,23,-47,25,-14,25,-48,13,19,-44,22,-25,-6,-32,-3,-23,39,39,23,-27,44,-14,45,-24,-39,-8,29,-44,24,31,0,-40,3,-31,1,40,10,4,2,46,-24,40,37,20,25,-16,47,13,39,-14,36,33,-12,-4,-42,-35,38,3,-29,-23,-16,-13,-46,3,-28,5,-8,-1,25,10,-6,-50,-34,-20,-13,41,14,50,3,3,-15,-46,-49,-11,-33,26,4,21,-22,-8,49,-22,-5,19,32,-16,-27,40,33,15,0,-24,15,16,-28,18,-28,3,18,-9,-45,-48,-5,23,-42,-22,-2,-22,50,26,20,48,21,32,16,2,-35,5,-9,48,-31,7,40,1,39,28,-32,-40,-20,36,1,-49,5,13,24,-21,41,-29,7,40,14,44,3,-16,25,-32,2,40,-10,9,3,-25,-34,-42,26,21,2,11,-2,33,-38,49,34,17,-23,8,46,-32,-5,3,-43,25,-38,-23,25,37,-5,-24,-8,1,36,11,63.2
1,27,18,-15,-32,-46,37,29,2,19,42,1,-31,-26,-6,-7,37,12,4,-45,-14,-21,-33,13,-47,-47,24,47,-39,-25,-2,22,18,32,23,36,36,9,-19,-12,-22,-28,5,-37,-38,49,6,49,-23,-41,-47,13,-46,37,-25,-42,40,15,21,17,40,-32,-12,-27,50,-40,-41,1,-14,-44,39,-20,45,-41,-7,-44,-42,49,22,-15,24,25,14,29,12,39,3,-33,3,-27,35,-41,-43,39,-18,-44,16,-43,7,-49,-37,-38,48,24,-29,-10,31,46,-46,2,-20,28,43,44,-28,-30,-2,25,-46,18,14,5,-7,21,-7,-9,27,25,-35,-50,-8,45,29,-11,19,50,29,-1,46,-1,17,42,44,-25,2,-35,-4,16,41,-34,50,4,21,-8,42,-37,0,-16,5,15,-16,47,9,29,-48,-23,29,-3,26,-10,47,-42,48,40,-16,-35,-46,-4,32,11,12,31,32,-18,40,23,-39,-11,23,16,-47,-43,-21,12,2,-19,40,-20,28,-19,115.7
1,-14,-10,-44,-50,-21,-44,-35,-50,2,47,-23,30,-6,25,-39,50,-37,39,-12,37,-29,-9,10,-34,19,-39,-3,-26,-42,41,-28,-6,48,-22,-6,-24,-16,-24,43,2,39,-30,-19,-18,45,-42,-19,-42,47,-15,11,34,-8,-30,50,-39,-19,-38,-49,-11,-47,-27,34,-50,-33,44,43,-33,-31,2,19,-42,-12,16,-44,-18,-10,-46,-44,-47,-11,17,37,32,37,37,9,35,49,10,-27,18,34,23,-16,17,17,-23,35,2,-5,-31,-24,33,2,50,31,42,-47,38,45,-42,-30,32,40,24,-16,-2,-26,-18,25,-3,17,-26,-30,-50,41,3,44,25,21,-12,11,48,-30,-38,13,-49,-47,16,5,15,24,-9,-38,-20,31,-4,-6,-46,-6,-32,2,-40,-8,-12,-39,50,41,-46,-10,-23,-41,-50,-26,-21,29,3,47,-1,-32,1,-37,9,43,-25,5,-11,-13,15,-6,31,34,12,8,42,50,19,7,6,-11,48,33,-36,14,24,-6,-7,-24,-240.4
1,-10,42,-39,8,21,-14,-34,12,7,5,49,-29,15,-5,21,-24,-48,-21,42,-13,36,-37,-7,33,13,7,-37,-14,17,6,-22,24,-37,-45,-19,34,-43,-37,-39,14,18,-41,2,-17,-30,-28,-25,-27,1,34,-24,-13,13,19,36,-25,43,49,-23,9,-30,-28,-18,-17,-23,-21,33,-49,-8,44,-19,27,19,33,26,6,-45,17,29,-28,0,21,9,-37,-44,-39,-46,49,26,-18,-27,47,4,-28,46,-3,1,-5,-2,10,-46,-4,-14,24,-22,28,-21,50,-6,24,-28,11,-40,-3,24,-34,-26,-6,-36,-50,26,-12,47,46,10,8,-7,27,-48,7,-14,-43,-48,-12,31,-19,32,26,47,-24,-35,-32,37,-25,-18,-24,-8,6,20,-28,6,-4,10,-32,-9,36,27,0,13,29,-43,15,36,26,20,-18,23,1,24,20,27,39,4,-21,31,36,-29,-28,-8,42,-40,14,-47,21,-1,-40,-28,-25,11,35,20,-16,-34,-28,-41,36,4,33,-48,-112.7
1,45,-32,-4,-1,22,25,-21,8,13,-33,16,4,-22,46,-27,15,-6,-17,37,19,10,-12,-45,44,4,-23,20,-45,31,-32,-43,-9,-14,-31,41,-43,11,36,-19,-27,-47,47,27,48,43,16,12,-48,49,-36,22,9,2,-7,-32,-45,20,4,27,-34,22,1,8,24,20,-2,32,47,-17,29,-31,-48,26,12,50,-16,-23,-23,-14,43,-8,24,1,44,-34,-15,16,36,6,-42,-48,-23,9,-24,18,46,-10,-35,42,23,44,28,-8,-15,-11,-43,19,-17,-15,-45,-25,27,-5,-8,-14,12,27,18,-37,-18,27,32,-24,-49,-43,10,47,-3,25,5,37,-16,-18,45,20,-13,-49,-12,20,-14,-41,11,29,5,-48,32,33,-4,-1,12,28,42,-6,20,44,1,46,40,15,20,-6,1,-46,-8,-5,24,-4,-38,28,-35,-1,4,27,44,25,-5,-9,7,41,41,-32,-15,32,-22,21,-9,30,17,-19,-6,-14,-9,11,-44,0,22,-4,46,34,-0.9
1,-26,27,49,-6,3,9,-32,15,50,25,5,6,9,40,-46,38,11,-5,-17,-23,-8,-7,-21,34,20,-48,-17,-9,-2,45,41,-12,21,6,32,41,-36,50,5,30,-10,-41,-14,16,16,-10,3,43,1,2,36,44,45,31,-7,14,33,26,21,-19,-14,11,-15,-44,-34,-33,47,47,33,1,27,-27,-23,-38,39,9,-32,-43,-33,19,9,-48,-22,-31,33,21,33,-18,-38,-31,-21,-2,-4,14,5,13,31,-33,9,-20,-15,-49,3,12,-37,-43,37,48,-36,-47,-17,-11,22,11,8,-30,-18,-44,2,-6,42,31,43,-13,-5,-37,16,42,-20,-25,-29,15,43,-10,43,-44,-37,29,-47,44,-2,-14,-18,-31,14,6,-10,46,-22,8,-45,-31,-11,48,-27,0,27,39,-43,-43,30,46,-12,23,-49,-19,-5,-35,26,-2,-42,-26,1,-43,-41,31,13,-35,26,8,24,31,-7,29,-5,16,45,-29,5,-49,45,-16,47,-17,23,49,-20,-33,30,265.9
1,-45,-18,38,46,-1,45,-45,-21,-26,37,-46,32,10,1,41,-46,12,7,49,0,28,-50,-6,28,13,-7,1,-23,23,18,-44,-5,50,11,-44,-36,-29,28,-7,-5,15,-37,43,41,15,0,46,43,-44,10,-8,0,-24,3,-23,40,46,28,33,-15,-38,6,-4,28,-34,2,43,-47,-20,-15,-35,45,-1,-43,1,30,7,-38,22,-21,23,31,29,49,-17,23,4,45,0,-13,-21,-22,43,-9,-44,25,44,49,-6,40,50,9,0,-36,17,-50,10,40,-37,49,36,36,29,-20,0,-39,-48,-46,-45,3,-9,-49,-3,50,-8,3,-10,-49,-33,34,41,34,-7,-10,48,26,-43,-26,-19,-30,-28,-34,22,-50,-3,-29,28,-1,-25,-1,18,-18,-34,-35,-19,9,-16,21,-24,-32,-29,-33,-49,14,-27,15,-45,-20,39,-14,-34,-40,-31,4,27,-18,26,-30,-3,17,20,32,50,2,13,47,27,13,-16,-47,31,5,37,-2,35,26,-37,6,23,68.5
1,18,8,39,-5,27,-7,38,25,35,-42,39,1,-6,20,-34,46,49,-37,23,11,-3,26,-42,18,-22,6,2,-47,-15,-43,26,-47,15,-19,-36,-42,24,-49,-1,-26,-41,-13,-9,3,23,8,-35,21,21,38,-18,34,-21,-10,1,7,46,-48,-24,48,26,-48,-50,-44,-17,-36,-36,23,-35,14,47,42,17,-47,-40,-10,11,-25,-40,48,29,-42,31,24,-2,48,-20,-40,16,-27,-43,-9,-25,24,-36,8,4,-22,47,-15,8,9,-24,-25,12,-13,-19,-27,-22,-9,37,24,0,-16,-3,14,-19,-6,24,14,17,-3,21,42,-30,35,-35,24,-37,28,-41,-13,-14,-49,-22,48,-46,9,37,-17,-50,-10,-44,-34,24,-31,30,21,13,-30,-16,-21,17,-45,37,4,40,18,44,19,-5,-48,23,31,21,-50,-5,25,-24,-19,24,43,21,30,-42,-40,50,4,32,-22,24,32,8,-9,3,-40,11,-41,29,4,-6,-27,-27,-34,21,44,34,-35,18,23.7
1,-41,-38,-8,18,0,38,-8,10,3,46,-43,32,20,40,-45,27,-42,-35,-47,-33,10,7,12,34,30,28,-30,23,-23,-15,-43,-48,-3,-35,20,13,-48,-39,-27,-28,24,47,-47,-41,36,25,2,11,40,5,28,0,-39,-11,50,42,34,-31,-20,27,-30,-13,30,-17,-32,-35,47,38,44,36,-41,17,32,29,26,-16,3,44,45,-42,-2,22,-26,9,28,40,-34,-23,25,-37,20,45,-34,-1,45,-15,-19,7,-28,-26,-8,-19,7,-27,-41,49,7,-22,42,-33,-48,-11,6,-23,14,50,33,31,-24,8,44,12,-32,-41,28,-38,-40,-42,19,-18,49,27,-21,5,-50,-46,3,-27,-18,-6,-9,-49,-1,13,45,-38,12,27,9,4,-50,-32,-35,-31,45,43,48,-46,-50,17,-47,49,-41,-18,-31,-41,-13,22,50,-15,32,-44,-14,47,19,-20,26,-20,24,-16,34,24,-31,15,43,-37,8,41,34,-26,-27,37,-27,-18,36,-42,-42,-28,-3,-77.4
1,-43,7,45,30,10,42,-2,40,17,-6,13,17,44,-13,36,8,46,15,32,2,-1,-44,25,-49,46,24,37,-47,32,-42,0,5,-18,-5,-50,42,-14,-2,-3,19,8,27,-15,-33,30,-29,25,25,36,7,-23,-50,-21,18,-48,-26,-9,39,-23,39,48,28,-7,46,39,-7,3,-26,7,50,43,31,26,44,48,5,-36,-11,47,17,12,40,17,41,7,19,-36,49,8,-43,37,-29,35,47,33,-11,-45,-15,13,-21,-16,-29,26,27,-35,-10,48,46,-5,10,12,-44,-1,46,13,-44,14,-7,21,38,0,-27,25,-49,36,7,-10,42,42,20,37,43,7,-22,-15,-12,18,-18,-16,-38,9,12,35,-43,-27,-3,-37,38,6,0,-9,23,24,-34,24,9,-11,30,-34,-19,-1,19,40,23,48,-26,-40,-19,-28,-40,-40,31,-11,45,5,12,-42,-16,-35,14,35,7,-14,-26,-11,26,33,28,6,16,-42,21,-16,14,-7,48,38,4,46,132.7
1,27,-20,-45,-27,19,50,28,-19,-43,29,-4,-12,13,19,-10,37,-43,-34,-15,36,-12,-50,10,-42,-49,-26,-32,15,28,22,10,4,18,15,-6,-13,-19,38,18,-46,16,30,-8,-22,-1,33,31,6,15,-34,-9,-48,33,-49,-40,0,-25,-22,32,19,16,-9,40,-16,23,-17,-13,20,-30,-46,24,37,0,33,31,49,-19,12,5,46,-6,12,48,43,13,24,-7,4,19,-26,40,-16,-19,29,-16,20,-39,21,-11,-19,-9,30,34,42,12,15,6,43,-24,-40,4,20,-11,1,12,18,41,21,39,9,11,28,10,43,6,10,-22,17,48,-16,14,-12,-37,-2,46,-9,-38,-32,50,-46,-22,3,24,-17,20,-49,-49,10,23,40,36,-17,17,-5,42,39,-46,37,5,-49,-30,35,-44,50,-18,18,-10,-40,36,-45,-36,31,-26,4,-37,44,6,31,-31,45,20,-46,44,-48,-35,2,41,-30,-12,-39,38,-26,13,10,-27,11,45,-21,22,-128.4
1,-4,-16,2,43,8,-44,-44,-33,-22,3,-14,39,40,-43,-2,42,-28,50,-1,-42,-47,-24,13,-23,39,39,-34,0,-1,-5,38,46,-5,-11,38,19,-39,10,36,-45,-37,39,10,19,12,-42,10,0,24,25,9,28,-49,38,21,40,-8,4,-45,42,15,43,3,-40,49,-10,29,-41,17,-19,32,-4,-31,-9,-36,-3,-1,-10,47,-27,-35,5,17,-34,-42,-13,22,1,7,28,-42,-28,-14,11,-18,-16,17,27,-40,-17,24,42,-5,9,-18,9,-45,-2,50,-48,21,31,-27,-47,13,-18,-10,-16,-1,14,28,-27,36,-36,0,-33,-2,-34,10,-26,-34,-16,-35,11,43,-2,37,49,46,36,17,-18,-18,40,-15,45,38,-9,-22,-48,-46,23,-25,40,37,25,23,-50,8,50,-25,24,50,-44,-16,42,-30,-30,6,32,22,39,-37,-47,29,-36,48,16,-28,43,-15,-24,15,-24,33,-33,-49,-29,34,9,-30,25,49,-31,32,-18,28,-49,-31,-8.3
1,50,34,7,39,13,11,-17,28,-26,15,50,33,50,42,-3,-24,24,-20,44,12,-36,-32,-2,39,-34,18,20,-36,-39,-12,-17,27,-29,7,-19,34,-33,14,-23,-43,46,-24,41,45,35,-47,37,-26,-16,-4,36,-36,14,-16,-48,-4,18,-11,11,-5,27,10,-29,14,-34,-31,-3,50,33,-9,-43,-6,17,14,-45,-33,17,42,-8,17,-46,-23,31,18,11,0,-36,45,5,-9,-11,-19,-50,-23,11,-33,-4,24,33,45,-36,6,-11,-2,-31,-6,15,3,-49,-44,36,-45,-16,17,-10,11,33,4,6,-13,45,11,-16,11,38,45,-6,-17,18,-23,-22,33,33,-17,-20,19,27,45,38,-6,18,23,-34,18,-11,6,-22,38,26,0,-26,-14,28,8,47,15,2,-43,49,37,-16,43,19,33,-25,15,-33,18,-25,-46,28,43,28,44,10,33,-1,5,21,41,21,11,-24,-2,-31,40,30,-13,47,-6,40,47,-14,8,-5,-23,39,13,11,27.6
1,-36,17,-12,23,-40,49,50,44,-37,-30,-20,-46,7,41,47,-45,26,2,1,30,-2,45,19,-40,47,44,6,40,32,-32,0,12,1,4,-49,12,2,-50,5,16,-30,35,20,27,-9,-18,-2,-33,35,49,47,49,9,-19,-41,5,-26,-19,-6,23,-35,10,-50,16,-36,-49,-23,16,-49,32,48,38,-18,-17,-19,24,16,-5,7,-34,-40,-31,-36,19,0,40,41,-9,37,-16,30,-49,45,30,18,25,-2,45,-44,-35,-7,-46,20,-9,-13,-50,31,-48,-39,-13,-32,-29,-28,50,7,-11,5,-3,30,-8,-3,-25,-7,-43,21,27,32,-32,-12,39,-50,31,43,20,38,-21,20,19,49,-3,22,33,19,11,-2,-25,50,-47,-12,-5,-5,35,20,4,43,-10,-19,24,-25,19,-22,-25,-35,-30,45,19,-34,-20,-47,-36,27,26,13,-39,-14,-39,-48,-49,-36,-10,-4,-25,-25,-35,-5,-33,-29,-8,7,-38,27,36,-47,8,-45,14,-23,38,44,187.2
1,-20,18,-13,22,-19,-36,24,-8,-33,25,-28,7,-30,-3,32,-49,8,15,40,-50,-28,-49,27,-43,-45,-15,29,19,-22,-17,-21,8,-50,-18,-20,-19,-4,-47,23,13,-5,11,-30,15,-43,18,17,-18,-17,6,-18,-29,-27,25,45,-22,26,-11,14,-47,22,9,-22,23,41,8,20,-14,-23,-41,16,22,20,2,-47,-6,-31,-14,26,-32,42,-43,-11,31,32,-17,-41,-26,23,-11,-23,-40,48,5,33,4,29,3,6,23,12,-29,-6,48,23,-37,-9,9,-1,-34,27,-44,40,33,38,-12,-35,13,12,4,-49,39,15,15,-40,-37,-32,39,16,-10,11,44,12,22,8,-50,35,49,-25,-16,-35,19,-44,21,1,44,-42,-18,6,20,37,-27,9,1,4,19,14,-12,-27,47,29,35,6,-44,-28,-37,23,-44,29,15,-44,10,-17,30,-20,34,23,-11,-35,46,-42,18,35,-17,35,-45,18,-1,-7,42,-39,38,-8,-17,44,14,-37,-17,-14,-221.8
1,42,48,-41,1,-20,39,31,30,-23,36,11,-28,45,-21,24,44,-37,29,12,-22,-29,-31,-11,26,11,-11,19,41,2,18,-24,-7,15,-49,10,45,40,-10,-10,-33,-24,-49,-45,37,-20,29,30,-41,-27,-43,-12,-39,43,-7,37,3,-2,-29,-41,50,40,-48,-42,4,-47,18,-35,10,-42,-29,-7,-50,-28,-2,3,-32,44,49,45,33,-44,-18,44,49,-9,-4,-32,40,18,-23,39,7,46,48,27,50,15,8,-25,-11,30,18,-45,18,-35,8,3,25,7,-3,8,-21,29,-33,44,36,14,28,25,-19,22,-20,4,17,44,47,-18,-26,-29,7,14,-50,-26,-15,-16,-44,44,37,-3,-34,-17,-46,-5,28,39,-46,14,2,33,-46,-1,4,-16,-48,-30,44,15,-31,-32,36,26,-2,2,17,33,37,23,26,-11,-31,8,23,41,19,-34,29,24,-4,47,6,1,-5,26,1,-37,46,-5,-6,-36,-21,-20,7,27,-2,-27,9,-16,12,-49,56.3
1,-10,-3,9,29,-13,-22,45,32,18,-9,-6,-27,42,39,49,-42,18,10,3,-38,-9,32,-8,14,-26,40,37,34,41,-36,1,47,11,-41,25,49,-47,19,-4,21,26,41,10,-17,-5,-26,-8,-37,1,11,-25,42,-41,-17,-29,-17,39,-43,33,-5,38,-17,-9,-2,-41,-35,-38,29,35,9,-34,-24,-35,26,10,10,17,-49,-11,-33,-22,-20,25,-13,13,46,-13,-32,19,-31,13,6,-31,-46,-47,-22,-31,-34,-44,20,-9,39,47,-28,15,6,-2,48,-27,38,-36,1,-33,39,5,-3,0,42,15,35,27,-23,-10,46,-19,-41,-27,-33,42,47,37,49,1,-1,-30,-35,21,19,29,10,-28,43,28,-11,-3,-18,2,13,40,-34,-3,16,-40,3,12,-43,13,1,-26,4,-37,28,-31,15,43,-11,-4,14,-43,-25,-27,46,34,-50,-49,-19,49,3,10,38,-14,-43,-30,-4,10,32,-31,39,49,-40,-41,29,38,-22,-7,30,17,5,-41,187.5
1,-9,30,50,-14,-20,50,-13,-23,15,7,37,2,43,44,-12,-46,-30,36,-27,25,35,-17,34,13,37,-39,22,-17,-5,-24,-8,2,23,-9,4,-48,-43,42,-21,22,-2,-35,40,-44,26,-22,-40,12,-37,50,-14,14,50,-30,43,2,48,14,35,-42,7,44,10,-21,-50,-36,-19,24,22,-24,-39,36,-9,-49,42,33,46,18,-6,25,17,31,-11,-18,17,48,35,14,12,-15,23,35,45,49,-37,46,-38,-40,19,34,-14,31,19,-7,-2,-24,-24,-41,44,20,34,-23,-34,39,9,33,37,-41,-3,-36,-39,36,49,-45,34,28,17,13,38,-48,-4,40,-1,32,-18,47,-43,-26,-45,-49,11,5,45,27,-6,-31,10,-20,46,23,-6,-44,-26,-42,-39,-43,36,29,20,23,-3,33,-22,46,-20,10,42,-13,35,13,-46,-5,-33,15,38,-23,35,-37,-27,30,36,17,36,26,-9,13,34,-24,-43,-31,15,4,18,43,-1,48,-31,-44,-49,103.9
1,-47,-15,-45,-36,-31,-13,18,-38,-29,32,-14,17,-17,-48,2,-41,-40,31,9,-14,5,28,-49,25,-38,44,41,-41,29,47,-40,32,49,33,12,34,-31,47,46,-44,28,-19,23,-40,-50,41,36,-40,-13,-6,-4,42,39,-37,17,-50,24,7,-41,2,-31,37,-50,34,-15,-22,17,-30,-26,13,-24,-49,44,49,29,44,5,-20,20,42,25,-34,34,13,-21,-34,13,19,23,-12,-29,8,41,-29,-8,-25,-1,-42,-5,-10,-13,21,-43,-19,-15,2,41,40,33,11,-2,7,-7,-19,36,-12,-37,-36,-43,36,-32,45,-41,-41,32,1,-16,-20,10,30,-14,47,-34,-6,44,-32,46,1,-43,28,28,5,-50,37,2,2,-26,15,16,48,-34,1,42,-24,10,-11,-7,44,-14,19,-11,22,16,6,-35,-25,24,-39,-8,-3,5,36,19,-28,22,37,24,13,-32,-44,10,-50,7,-32,-24,33,7,20,26,43,-12,32,15,20,-47,-4,12,-7,-27,-22
1,20,6,-5,6,-26,17,-23,28,-44,40,46,29,-34,46,-49,-16,39,34,7,-26,-24,-34,-22,-43,-3,15,27,43,43,-31,33,12,25,-23,-33,16,10,-39,-7,16,-50,-46,-39,-34,16,-38,-34,4,13,-10,-6,5,-28,-11,-22,19,-47,-46,-23,12,-27,-41,-27,48,-14,-43,13,46,-32,22,-22,35,26,-11,18,-8,-33,34,12,-4,40,-44,-50,-39,-39,-22,30,-36,-18,24,-8,-29,33,15,-31,36,-12,-2,-3,6,37,-9,-9,12,-4,25,20,-20,8,49,26,-36,21,-7,-25,32,21,22,12,20,-5,-47,41,44,18,26,-5,23,41,9,-22,27,16,-15,-46,-38,-41,-9,-8,-16,-11,34,-36,-41,-24,-11,41,14,27,2,-17,38,-29,40,32,5,16,43,-23,-28,-33,-28,15,34,-27,19,46,-17,-41,-47,-17,-36,37,-3,-27,30,2,30,-7,-21,48,-8,-34,-32,-19,14,24,13,-27,17,1,-10,39,-35,-27,-38,35,35,-39,-202.6
1,10,4,-40,-9,-43,7,14,37,25,-40,46,20,-43,-13,37,43,-16,-34,-18,14,-45,49,-36,-4,38,-20,-15,16,31,37,27,-44,-10,37,-3,-37,-41,28,16,34,38,11,-30,11,14,-44,3,15,39,1,45,45,0,-42,-44,-47,-46,-9,19,1,44,-5,8,-50,48,-46,-37,-44,-2,-4,6,-15,-44,26,13,-13,-2,32,18,-47,-17,12,48,-1,-14,20,2,-9,27,-30,42,21,-19,-35,21,-22,37,0,-50,-16,46,6,-14,19,49,49,22,-38,30,-11,-35,29,17,29,-23,-48,-2,29,-41,-25,15,18,12,46,33,-18,-27,19,-2,-27,20,-6,-4,-45,29,-40,20,0,-28,-35,5,-46,45,-29,33,-29,40,48,17,50,39,-19,-17,0,-23,-35,-2,-34,1,46,-44,-30,-45,2,-25,34,-22,11,50,-34,26,-30,-30,20,-43,20,8,48,-17,41,13,-29,-29,46,21,-36,27,35,48,-23,30,-47,-37,2,-29,-46,-49,-1,15,-25.6
